CNTRY,admin1,admin2,CITYID,bed10,bed20,pop10,pop20,rate
,Fukuoka-ken,Ashiya-machi,JP40037,137 ,137 ,15369 ,13545 ,-11.87%
,Fukuoka-ken,Mizumaki-machi,JP40038,444 ,459 ,30021 ,28114 ,-6.35%
,Fukuoka-ken,Okagaki-machi,JP40039,635 ,460 ,32119 ,31007 ,-3.46%
,Fukuoka-ken,Onga-cho,JP40040,343 ,343 ,19160 ,18723 ,-2.28%
,Fukuoka-ken,Kotake-machi,JP40041,56 ,56 ,8602 ,7151 ,-16.87%
,Fukuoka-ken,Kurate-machi,JP40042,222 ,222 ,17088 ,15080 ,-11.75%
,Fukuoka-ken,Keisen-machi,JP40043,101 ,91 ,13863 ,12878 ,-7.11%
,Fukuoka-ken,Chikuzen-machi,JP40044,538 ,460 ,29155 ,29591 ,1.50%
,Fukuoka-ken,Toho-mura,JP40045,0 ,0 ,2432 ,1899 ,-21.92%
,Fukuoka-ken,Tachiarai-machi,JP40046,120 ,120 ,15284 ,15521 ,1.55%
,Fukuoka-ken,Oki-machi,JP40047,120 ,120 ,14350 ,13820 ,-3.69%
,Fukuoka-ken,Hirokawa-machi,JP40048,463 ,463 ,20253 ,19969 ,-1.40%
,Fukuoka-ken,Kawara-machi,JP40049,0 ,0 ,11685 ,10191 ,-12.79%
,Fukuoka-ken,Soeda-machi,JP40050,166 ,166 ,10909 ,8801 ,-19.32%
,Fukuoka-ken,Itoda-machi,JP40051,99 ,99 ,9617 ,8407 ,-12.58%
,Fukuoka-ken,Kawasaki-machi,JP40052,318 ,316 ,18264 ,15176 ,-16.91%
,Fukuoka-ken,Oto-machi,JP40053,0 ,0 ,5503 ,5008 ,-9.00%
,Fukuoka-ken,Aka-mura,JP40054,0 ,0 ,3251 ,2774 ,-14.67%
,Fukuoka-ken,Fukuchi-machi,JP40055,493 ,487 ,24714 ,21398 ,-13.42%
,Fukuoka-ken,Kanda-machi,JP40056,513 ,498 ,36005 ,37684 ,4.66%
,Fukuoka-ken,Miyako-machi,JP40057,334 ,174 ,21572 ,18825 ,-12.73%
,Fukuoka-ken,Yoshitomi-machi,JP40058,72 ,72 ,6792 ,6536 ,-3.77%
,Fukuoka-ken,Koge-machi,JP40059,0 ,0 ,7852 ,7251 ,-7.65%
,Fukuoka-ken,Chikujo-machi,JP40060,84 ,44 ,19544 ,17189 ,-12.05%
,Saga-ken,Saga-shi,JP41001,4398 ,4186 ,237506 ,233301 ,-1.77%
,Saga-ken,Karatsu-shi,JP41002,2175 ,2040 ,126926 ,117373 ,-7.53%
,Saga-ken,Tosu-shi,JP41003,1225 ,1347 ,69074 ,74196 ,7.42%
,Saga-ken,Taku-shi,JP41004,356 ,304 ,21404 ,18295 ,-14.53%
,Saga-ken,Imari-shi,JP41005,1162 ,1038 ,57161 ,52629 ,-7.93%
,Saga-ken,Takeo-shi,JP41006,683 ,656 ,50699 ,47914 ,-5.49%
,Saga-ken,Kashima-shi,JP41007,723 ,691 ,30720 ,27892 ,-9.21%
,Saga-ken,Ogi-shi,JP41008,377 ,387 ,45133 ,43952 ,-2.62%
,Saga-ken,Ureshino-shi,JP41009,1346 ,1298 ,28984 ,25848 ,-10.82%
,Saga-ken,Kanzaki-shi,JP41010,259 ,199 ,32899 ,31022 ,-5.71%
,Saga-ken,Yoshinogari-cho,JP41011,557 ,564 ,16405 ,16323 ,-0.50%
,Saga-ken,Kiyama-cho,JP41012,269 ,160 ,17837 ,17250 ,-3.29%
,Saga-ken,Kamimine-cho,JP41013,56 ,56 ,9224 ,9286 ,0.67%
,Saga-ken,Miyaki-cho,JP41014,884 ,799 ,26175 ,25511 ,-2.54%
,Saga-ken,Genkai-cho,JP41015,0 ,0 ,6379 ,5609 ,-12.07%
,Saga-ken,Arita-cho,JP41016,219 ,206 ,20929 ,19010 ,-9.17%
,Saga-ken,Omachi-cho,JP41017,175 ,115 ,7369 ,6293 ,-14.60%
,Saga-ken,Kohoku-machi,JP41018,120 ,90 ,9515 ,9566 ,0.54%
,Saga-ken,Shiroishi-cho,JP41019,709 ,657 ,25607 ,22051 ,-13.89%
,Saga-ken,Tara-cho,JP41020,60 ,60 ,9842 ,8121 ,-17.49%
,Nagasaki-ken,Nagasaki-shi,JP42001,10417 ,9817 ,443766 ,409118 ,-7.81%
,Nagasaki-ken,Sasebo-shi,JP42002,4912 ,4609 ,261101 ,243223 ,-6.85%
,Nagasaki-ken,Shimabara-shi,JP42003,1122 ,1082 ,47455 ,43338 ,-8.68%
,Nagasaki-ken,Isahaya-shi,JP42004,3345 ,3070 ,140752 ,133852 ,-4.90%
,Nagasaki-ken,Omura-shi,JP42005,1578 ,1637 ,90517 ,95397 ,5.39%
,Nagasaki-ken,Hirado-shi,JP42006,690 ,667 ,34905 ,29365 ,-15.87%
,Nagasaki-ken,Matsuura-shi,JP42007,279 ,182 ,25145 ,21271 ,-15.41%
,Nagasaki-ken,Tsushima-shi,JP42008,871 ,711 ,34407 ,28502 ,-17.16%
,Nagasaki-ken,Iki-shi,JP42009,568 ,483 ,29377 ,24948 ,-15.08%
,Nagasaki-ken,Goto-shi,JP42010,560 ,508 ,40622 ,34391 ,-15.34%
,Nagasaki-ken,Saikai-shi,JP42011,490 ,399 ,31176 ,26275 ,-15.72%
,Nagasaki-ken,Unzen-shi,JP42012,689 ,663 ,47245 ,41096 ,-13.02%
,Nagasaki-ken,Minamishimabara-shi,JP42013,461 ,453 ,50363 ,42330 ,-15.95%
,Nagasaki-ken,Nagayo-cho,JP42014,240 ,240 ,42535 ,40780 ,-4.13%
,Nagasaki-ken,Togitsu-cho,JP42015,541 ,541 ,30110 ,29339 ,-2.56%
,Nagasaki-ken,Higashisonogi-cho,JP42016,186 ,186 ,8903 ,7721 ,-13.28%
,Nagasaki-ken,Kawatana-cho,JP42017,315 ,285 ,14651 ,13377 ,-8.70%
,Nagasaki-ken,Hasami-cho,JP42018,266 ,266 ,15227 ,14291 ,-6.15%
,Nagasaki-ken,Ojika-cho,JP42019,0 ,0 ,2849 ,2288 ,-19.69%
,Nagasaki-ken,Saza-cho,JP42020,147 ,147 ,13599 ,13912 ,2.30%
,Nagasaki-ken,Shinkamigoto-cho,JP42021,246 ,186 ,22074 ,17503 ,-20.71%
,Kumamoto-ken,Kumamoto-shi,JP43001,15713 ,14962 ,734474 ,738865 ,0.60%
,Kumamoto-ken,Yatsushiro-shi,JP43002,2406 ,2227 ,132266 ,123067 ,-6.95%
,Kumamoto-ken,Hitoyoshi-shi,JP43003,1316 ,1171 ,35611 ,31108 ,-12.64%
,Kumamoto-ken,Arao-shi,JP43004,1268 ,1160 ,55321 ,50832 ,-8.11%
,Kumamoto-ken,Minamata-shi,JP43005,1285 ,1069 ,26978 ,23557 ,-12.68%
,Kumamoto-ken,Tamana-shi,JP43006,1032 ,950 ,69541 ,64292 ,-7.55%
,Kumamoto-ken,Yamaga-shi,JP43007,840 ,826 ,55391 ,49025 ,-11.49%
,Kumamoto-ken,Kikuchi-shi,JP43008,652 ,550 ,50194 ,46416 ,-7.53%
,Kumamoto-ken,Uto-shi,JP43009,322 ,282 ,37727 ,36122 ,-4.25%
,Kumamoto-ken,Kamiamakusa-shi,JP43010,195 ,195 ,29902 ,24563 ,-17.85%
,Kumamoto-ken,Uki-shi,JP43011,1299 ,1224 ,61878 ,57032 ,-7.83%
,Kumamoto-ken,Aso-shi,JP43012,808 ,803 ,28444 ,24930 ,-12.35%
,Kumamoto-ken,Amakusa-shi,JP43013,2315 ,2206 ,89065 ,75783 ,-14.91%
,Kumamoto-ken,Koshi-shi,JP43014,2168 ,1379 ,55002 ,61772 ,12.31%
,Kumamoto-ken,Misato-machi,JP43015,172 ,159 ,11388 ,9392 ,-17.53%
,Kumamoto-ken,Gyokuto-machi,JP43016,0 ,0 ,5554 ,5045 ,-9.16%
,Kumamoto-ken,Nankan-machi,JP43017,0 ,0 ,10564 ,8979 ,-15.00%
,Kumamoto-ken,Nagasu-machi,JP43018,131 ,131 ,16594 ,15372 ,-7.36%
,Kumamoto-ken,Nagomi-machi,JP43019,98 ,91 ,11247 ,9342 ,-16.94%
,Kumamoto-ken,Ozu-machi,JP43020,368 ,60 ,31234 ,35187 ,12.66%
,Kumamoto-ken,Kikuyo-machi,JP43021,790 ,1098 ,37734 ,43337 ,14.85%
,Kumamoto-ken,Minamioguni-machi,JP43022,0 ,0 ,4429 ,3750 ,-15.33%
,Kumamoto-ken,Oguni-machi,JP43023,55 ,55 ,7877 ,6590 ,-16.34%
,Kumamoto-ken,Ubuyama-mura,JP43024,0 ,0 ,1606 ,1382 ,-13.95%
,Kumamoto-ken,Takamori-machi,JP43025,99 ,75 ,6716 ,5789 ,-13.80%
,Kumamoto-ken,Nishihara-mura,JP43026,0 ,0 ,6792 ,6426 ,-5.39%
,Kumamoto-ken,Minamiaso-mura,JP43027,88 ,88 ,11972 ,9836 ,-17.84%
,Kumamoto-ken,Mifune-machi,JP43028,177 ,162 ,17888 ,16303 ,-8.86%
,Kumamoto-ken,Kashima-machi,JP43029,257 ,203 ,8676 ,9547 ,10.04%
,Kumamoto-ken,Mashiki-machi,JP43030,456 ,404 ,32676 ,32510 ,-0.51%
,Kumamoto-ken,Kosa-machi,JP43031,146 ,110 ,11181 ,10132 ,-9.38%
,Kumamoto-ken,Yamato-cho,JP43032,238 ,228 ,16981 ,13503 ,-20.48%
,Kumamoto-ken,Hikawa-cho,JP43033,80 ,89 ,12715 ,11094 ,-12.75%
,Kumamoto-ken,Ashikita-machi,JP43034,286 ,289 ,19316 ,15681 ,-18.82%
,Kumamoto-ken,Tsunagi-machi,JP43035,0 ,0 ,5062 ,4254 ,-15.96%
,Kumamoto-ken,Nishiki-machi,JP43036,0 ,0 ,11075 ,10288 ,-7.11%
,Kumamoto-ken,Taragi-machi,JP43037,199 ,183 ,10554 ,9076 ,-14.00%
,Kumamoto-ken,Yunomae-machi,JP43038,0 ,0 ,4375 ,3627 ,-17.10%
,Kumamoto-ken,Mizukami-mura,JP43039,57 ,0 ,2405 ,2033 ,-15.47%
,Kumamoto-ken,Sagara-mura,JP43040,0 ,0 ,4934 ,4070 ,-17.51%
,Kumamoto-ken,Itsuki-mura,JP43041,0 ,0 ,1205 ,931 ,-22.74%
,Kumamoto-ken,Yamae-mura,JP43042,0 ,0 ,3681 ,3238 ,-12.03%
,Kumamoto-ken,Kuma-mura,JP43043,0 ,0 ,4249 ,2433 ,-42.74%
,Kumamoto-ken,Asagiri-cho,JP43044,54 ,54 ,16638 ,14676 ,-11.79%
,Kumamoto-ken,Reihoku-machi,JP43045,431 ,340 ,8314 ,7114 ,-14.43%
,Oita-ken,Oita-shi,JP44001,7496 ,7463 ,474094 ,475614 ,0.32%
,Oita-ken,Beppu-shi,JP44002,4011 ,3651 ,125385 ,115321 ,-8.03%
,Oita-ken,Nakatsu-shi,JP44003,1297 ,1343 ,84312 ,82863 ,-1.72%
,Oita-ken,Hita-shi,JP44004,1471 ,1426 ,70940 ,62657 ,-11.68%
,Oita-ken,Saiki-shi,JP44005,1265 ,1172 ,76951 ,66851 ,-13.13%
,Oita-ken,Usuki-shi,JP44006,493 ,508 ,41469 ,36158 ,-12.81%
,Oita-ken,Tsukumi-shi,JP44007,120 ,120 ,19917 ,16100 ,-19.16%
,Oita-ken,Taketa-shi,JP44008,504 ,504 ,24423 ,20332 ,-16.75%
,Oita-ken,Bungotakada-shi,JP44009,359 ,344 ,23906 ,22112 ,-7.50%
,Oita-ken,Kitsuki-shi,JP44010,371 ,324 ,32083 ,27999 ,-12.73%
,Oita-ken,Usa-shi,JP44011,880 ,812 ,59008 ,52771 ,-10.57%
,Oita-ken,Bungoono-shi,JP44012,170 ,369 ,39452 ,33695 ,-14.59%
,Oita-ken,Yufu-shi,JP44013,1008 ,922 ,34702 ,32772 ,-5.56%
,Oita-ken,Kunisaki-shi,JP44014,366 ,292 ,32002 ,26232 ,-18.03%
,Oita-ken,Himeshima-mura,JP44015,0 ,0 ,2189 ,1725 ,-21.20%
,Oita-ken,Hiji-machi,JP44016,178 ,238 ,28221 ,27723 ,-1.76%
,Oita-ken,Kokonoe-machi,JP44017,0 ,0 ,10421 ,8541 ,-18.04%
,Oita-ken,Kusu-machi,JP44018,145 ,145 ,17054 ,14386 ,-15.64%
,Miyazaki-ken,Miyazaki-shi,JP45001,6576 ,6162 ,400583 ,401339 ,0.19%
,Miyazaki-ken,Miyakonojo-shi,JP45002,3399 ,3312 ,169602 ,160640 ,-5.28%
,Miyazaki-ken,Nobeoka-shi,JP45003,2253 ,2168 ,131182 ,118394 ,-9.75%
,Miyazaki-ken,Nichinan-shi,JP45004,1342 ,1260 ,57689 ,50848 ,-11.86%
,Miyazaki-ken,Kobayashi-shi,JP45005,1210 ,1174 ,48270 ,43670 ,-9.53%
,Miyazaki-ken,Hyuga-shi,JP45006,1206 ,1142 ,63223 ,59629 ,-5.68%
,Miyazaki-ken,Kushima-shi,JP45007,554 ,554 ,20453 ,16822 ,-17.75%
,Miyazaki-ken,Saito-shi,JP45008,518 ,514 ,32614 ,28610 ,-12.28%
,Miyazaki-ken,Ebino-shi,JP45009,167 ,167 ,21606 ,17638 ,-18.37%
,Miyazaki-ken,Mimata-cho,JP45010,351 ,311 ,24800 ,25591 ,3.19%
,Miyazaki-ken,Takaharu-cho,JP45011,56 ,56 ,10000 ,8639 ,-13.61%
,Miyazaki-ken,Kunitomi-cho,JP45012,116 ,129 ,20909 ,18398 ,-12.01%
,Miyazaki-ken,Aya-cho,JP45013,0 ,0 ,7224 ,6934 ,-4.01%
,Miyazaki-ken,Takanabe-cho,JP45014,262 ,230 ,21733 ,19922 ,-8.33%
,Miyazaki-ken,Shintomi-cho,JP45015,0 ,0 ,18092 ,16564 ,-8.45%
,Miyazaki-ken,Nishimera-son,JP45016,0 ,0 ,1241 ,1000 ,-19.42%
,Miyazaki-ken,Kijo-cho,JP45017,0 ,0 ,5177 ,4895 ,-5.45%
,Miyazaki-ken,Kawaminami-cho,JP45018,492 ,371 ,17009 ,15194 ,-10.67%
,Miyazaki-ken,Tsuno-cho,JP45019,0 ,0 ,11137 ,9906 ,-11.05%
,Miyazaki-ken,Kadogawa-cho,JP45020,487 ,482 ,18854 ,17379 ,-7.82%
,Miyazaki-ken,Morotsuka-son,JP45021,28 ,0 ,1882 ,1486 ,-21.04%
,Miyazaki-ken,Shiiba-son,JP45022,30 ,30 ,3092 ,2503 ,-19.05%
,Miyazaki-ken,Misato-cho,JP45023,0 ,0 ,6248 ,4826 ,-22.76%
,Miyazaki-ken,Takachiho-cho,JP45024,385 ,376 ,13723 ,11642 ,-15.16%
,Miyazaki-ken,Hinokage-cho,JP45025,50 ,50 ,4463 ,3635 ,-18.55%
,Miyazaki-ken,Gokase-cho,JP45026,54 ,54 ,4427 ,3472 ,-21.57%
,Kagoshima-ken,Kagoshima-shi,JP46001,13015 ,12505 ,605846 ,593128 ,-2.10%
,Kagoshima-ken,Kanoya-shi,JP46002,2643 ,2402 ,105070 ,101096 ,-3.78%
,Kagoshima-ken,Makurazaki-shi,JP46003,730 ,653 ,23638 ,20033 ,-15.25%
,Kagoshima-ken,Akune-shi,JP46004,506 ,506 ,23154 ,19270 ,-16.77%
,Kagoshima-ken,Izumi-shi,JP46005,3119 ,3101 ,55621 ,51994 ,-6.52%
,Kagoshima-ken,Ibusuki-shi,JP46006,1486 ,1196 ,44396 ,39011 ,-12.13%
,Kagoshima-ken,Nishinoomote-shi,JP46007,400 ,334 ,16951 ,14708 ,-13.23%
,Kagoshima-ken,Tarumizu-shi,JP46008,339 ,126 ,17248 ,13819 ,-19.88%
,Kagoshima-ken,Satsumasendai-shi,JP46009,1443 ,1365 ,99589 ,92403 ,-7.22%
,Kagoshima-ken,Hioki-shi,JP46010,859 ,756 ,50822 ,47153 ,-7.22%
,Kagoshima-ken,So-shi,JP46011,772 ,607 ,39221 ,33310 ,-15.07%
,Kagoshima-ken,Kirishima-shi,JP46012,2443 ,2237 ,127487 ,123135 ,-3.41%
,Kagoshima-ken,Ichikikushikino-shi,JP46013,421 ,421 ,31144 ,27490 ,-11.73%
,Kagoshima-ken,Minamisatsuma-shi,JP46014,1012 ,896 ,38704 ,32887 ,-15.03%
,Kagoshima-ken,Shibushi-shi,JP46015,365 ,363 ,33034 ,29329 ,-11.22%
,Kagoshima-ken,Amami-shi,JP46016,1558 ,1477 ,46121 ,41390 ,-10.26%
,Kagoshima-ken,Minamikyusyu-shi,JP46017,821 ,748 ,39065 ,33080 ,-15.32%
,Kagoshima-ken,Isa-shi,JP46018,768 ,620 ,29304 ,24453 ,-16.55%
,Kagoshima-ken,Aira-shi,JP46019,1993 ,1893 ,74809 ,76348 ,2.06%
,Kagoshima-ken,Mishima-mura,JP46020,0 ,0 ,418 ,405 ,-3.11%
,Kagoshima-ken,Toshima-mura,JP46021,0 ,0 ,657 ,740 ,12.63%
,Kagoshima-ken,Satsuma-cho,JP46022,627 ,550 ,24109 ,20243 ,-16.04%
,Kagoshima-ken,Nagashima-cho,JP46023,0 ,0 ,11105 ,9705 ,-12.61%
,Kagoshima-ken,Yusui-cho,JP46024,230 ,217 ,11595 ,9119 ,-21.35%
,Kagoshima-ken,Osaki-cho,JP46025,0 ,0 ,14215 ,12385 ,-12.87%
,Kagoshima-ken,Higashikushira-cho,JP46026,0 ,0 ,6802 ,6237 ,-8.31%
,Kagoshima-ken,Kinko-cho,JP46027,208 ,196 ,8987 ,6944 ,-22.73%
,Kagoshima-ken,Minamiosumi-cho,JP46028,0 ,0 ,8815 ,6481 ,-26.48%
,Kagoshima-ken,Kimotsuki-cho,JP46029,170 ,170 ,17160 ,14227 ,-17.09%
,Kagoshima-ken,Nakatane-cho,JP46030,0 ,0 ,8696 ,7539 ,-13.30%
,Kagoshima-ken,Minamitane-cho,JP46031,62 ,62 ,6218 ,5445 ,-12.43%
,Kagoshima-ken,Yakushima-cho,JP46032,139 ,140 ,13589 ,11858 ,-12.74%
,Kagoshima-ken,Yamato-son,JP46033,0 ,0 ,1765 ,1364 ,-22.72%
,Kagoshima-ken,Uken-son,JP46034,0 ,0 ,1932 ,1621 ,-16.10%
,Kagoshima-ken,Setouchi-cho,JP46035,272 ,254 ,9874 ,8546 ,-13.45%
,Kagoshima-ken,Tatsugo-cho,JP46036,0 ,0 ,6078 ,5817 ,-4.29%
,Kagoshima-ken,Kikai-cho,JP46037,104 ,89 ,8169 ,6629 ,-18.85%
,Kagoshima-ken,Tokunoshima-cho,JP46038,497 ,447 ,12090 ,10147 ,-16.07%
,Kagoshima-ken,Amagi-cho,JP46039,0 ,0 ,6653 ,5517 ,-17.08%
,Kagoshima-ken,Isen-cho,JP46040,0 ,0 ,6844 ,6139 ,-10.30%
,Kagoshima-ken,Wadomari-cho,JP46041,0 ,0 ,7114 ,6246 ,-12.20%
,Kagoshima-ken,China-cho,JP46042,132 ,132 ,6806 ,5750 ,-15.52%
,Kagoshima-ken,Yoron-cho,JP46043,81 ,81 ,5327 ,5115 ,-3.98%
,Okinawa-ken,Naha-shi,JP47001,2957 ,3167 ,315954 ,317625 ,0.53%
,Okinawa-ken,Ginowan-shi,JP47002,806 ,786 ,91928 ,100125 ,8.92%
,Okinawa-ken,Ishigaki-shi,JP47003,509 ,461 ,46922 ,47637 ,1.52%
,Okinawa-ken,Urasoe-shi,JP47004,1413 ,1351 ,110351 ,115690 ,4.84%
,Okinawa-ken,Nago-shi,JP47005,1459 ,1455 ,60231 ,63554 ,5.52%
,Okinawa-ken,Itoman-shi,JP47006,1474 ,1172 ,57320 ,61007 ,6.43%
,Okinawa-ken,Okinawa-shi,JP47007,1999 ,1666 ,130249 ,142752 ,9.60%
,Okinawa-ken,Tomigusuku-shi,JP47008,618 ,828 ,57261 ,64612 ,12.84%
,Okinawa-ken,Uruma-shi,JP47009,1434 ,1438 ,116979 ,125303 ,7.12%
,Okinawa-ken,Miyakojima-shi,JP47010,947 ,758 ,52039 ,52931 ,1.71%
,Okinawa-ken,Nanjo-shi,JP47011,209 ,209 ,39758 ,44043 ,10.78%
,Okinawa-ken,Kunigami-son,JP47012,0 ,0 ,5188 ,4517 ,-12.93%
,Okinawa-ken,Ogimi-son,JP47013,0 ,0 ,3221 ,3092 ,-4.00%
,Okinawa-ken,Higashi-son,JP47014,0 ,0 ,1794 ,1598 ,-10.93%
,Okinawa-ken,Nakijin-son,JP47015,120 ,60 ,9257 ,8894 ,-3.92%
,Okinawa-ken,Motobu-cho,JP47016,346 ,320 ,13870 ,12530 ,-9.66%
,Okinawa-ken,Onna-son,JP47017,0 ,0 ,10144 ,10869 ,7.15%
,Okinawa-ken,Ginoza-son,JP47018,104 ,104 ,5331 ,5833 ,9.42%
,Okinawa-ken,Kin-cho,JP47019,406 ,416 ,11066 ,10806 ,-2.35%
,Okinawa-ken,Ie-son,JP47020,0 ,0 ,4737 ,4118 ,-13.07%
,Okinawa-ken,Yomitan-son,JP47021,0 ,0 ,38200 ,41206 ,7.87%
,Okinawa-ken,Kadena-cho,JP47022,220 ,220 ,13827 ,13521 ,-2.21%
,Okinawa-ken,Chatan-cho,JP47023,174 ,174 ,27264 ,28201 ,3.44%
,Okinawa-ken,Kitanakagusuku-son,JP47024,443 ,811 ,15951 ,17969 ,12.65%
,Okinawa-ken,Nakagusuku-son,JP47025,300 ,370 ,17680 ,22157 ,25.32%
,Okinawa-ken,Nishihara-cho,JP47026,648 ,648 ,34766 ,34984 ,0.63%
,Okinawa-ken,Yonabaru-cho,JP47027,170 ,170 ,16318 ,19695 ,20.69%
,Okinawa-ken,Haebaru-cho,JP47028,1699 ,1633 ,35244 ,40440 ,14.74%
,Okinawa-ken,Tokashiki-son,JP47029,0 ,0 ,760 ,718 ,-5.53%
,Okinawa-ken,Zamami-son,JP47030,0 ,0 ,865 ,892 ,3.12%
,Okinawa-ken,Aguni-son,JP47031,0 ,0 ,863 ,683 ,-20.86%
,Okinawa-ken,Tonaki-son,JP47032,0 ,0 ,452 ,346 ,-23.45%
,Okinawa-ken,Minamidaito-son,JP47033,0 ,0 ,1442 ,1285 ,-10.89%
,Okinawa-ken,Kitadaito-son,JP47034,0 ,0 ,665 ,590 ,-11.28%
,Okinawa-ken,Iheya-son,JP47035,0 ,0 ,1385 ,1126 ,-18.70%
,Okinawa-ken,Izena-son,JP47036,0 ,0 ,1589 ,1322 ,-16.80%
,Okinawa-ken,Kumejima-cho,JP47037,40 ,40 ,8519 ,7192 ,-15.58%
,Okinawa-ken,Yaese-cho,JP47038,345 ,345 ,26681 ,30941 ,15.97%
,Okinawa-ken,Tarama-son,JP47039,0 ,0 ,1231 ,1058 ,-14.05%
,Okinawa-ken,Taketomi-cho,JP47040,0 ,0 ,3859 ,3942 ,2.15%
,Okinawa-ken,Yonaguni-cho,JP47041,0 ,0 ,1657 ,1676 ,1.15%
