CNTRY,admin1,admin2,CITYID,grad10,grad20,pop10,pop20,rate
한국,전라남도,진도군,,259,251,33743,31227,-7.46%
한국,전라남도,신안군,,192,181,45428,38938,-14.29%
한국,경상북도,포항시,,"7,500","5,162",514755,502916,-2.30%
한국,경상북도,경주시,,"3,218","2,504",267098,253502,-5.09%
한국,경상북도,김천시,,"1,759","1,469",136136,140548,3.24%
한국,경상북도,안동시,,"2,165","1,740",167886,158907,-5.35%
한국,경상북도,구미시,,"6,102","5,063",404920,416328,2.82%
한국,경상북도,영주시,,"1,447","1,200",113926,103119,-9.49%
한국,경상북도,영천시,,"1,026",784,103190,102015,-1.14%
한국,경상북도,상주시,,"1,311","1,024",105607,97228,-7.93%
한국,경상북도,문경시,,853,640,77391,71406,-7.73%
한국,경상북도,경산시,,"2,219","2,304",240708,263728,9.56%
한국,경상북도,군위군,,132,115,24736,23256,-5.98%
한국,경상북도,의성군,,522,215,58832,51724,-12.08%
한국,경상북도,청송군,,235,119,26715,25044,-6.25%
한국,경상북도,영양군,,187,113,18451,16692,-9.53%
한국,경상북도,영덕군,,262,196,41377,36313,-12.24%
한국,경상북도,청도군,,578,402,44391,42263,-4.79%
한국,경상북도,고령군,,215,161,34678,31361,-9.57%
한국,경상북도,성주군,,402,256,45289,43414,-4.14%
한국,경상북도,칠곡군,,584,"1,026",119087,114758,-3.64%
한국,경상북도,예천군,,373,260,47049,55613,18.20%
한국,경상북도,봉화군,,205,189,34567,31494,-8.89%
한국,경상북도,울진군,,485,451,52430,48716,-7.08%
한국,경상북도,울릉군,,61,31,10701,9077,-15.18%
한국,경상남도,통합창원시,,"8,926","10,451",1090181,1036738,-4.90%
한국,경상남도,진주시,,"5,385","4,004",335037,348096,3.90%
한국,경상남도,통영시,,"1,461","1,259",140297,128293,-8.56%
한국,경상남도,사천시,,"1,069",985,114148,111105,-2.67%
한국,경상남도,김해시,,"6,138","5,806",503348,542338,7.75%
한국,경상남도,밀양시,,"1,208",871,110479,104831,-5.11%
한국,경상남도,거제시,,"2,369","2,785",228355,245754,7.62%
한국,경상남도,양산시,,"2,887","3,225",260239,352229,35.35%
한국,경상남도,의령군,,200,160,30162,26800,-11.15%
한국,경상남도,함안군,,526,508,67207,64182,-4.50%
한국,경상남도,창녕군,,840,616,61714,61301,-0.67%
한국,경상남도,고성군,,561,533,57231,51361,-10.26%
한국,경상남도,남해군,,551,444,49328,42958,-12.91%
한국,경상남도,하동군,,328,278,51509,44785,-13.05%
한국,경상남도,산청군,,279,271,35591,34857,-2.06%
한국,경상남도,함양군,,340,320,41197,39080,-5.14%
한국,경상남도,거창군,,966,758,63421,61502,-3.03%
한국,경상남도,합천군,,371,268,51092,44006,-13.87%
한국,제주특별자치도,제주시,,"5,564","5,304",417539,492466,17.94%
한국,제주특별자치도,서귀포시,,"1,832","1,624",153716,182169,18.51%
베트남,Red River Delta,Ha Noi,VT01001,,"628,981",6825820,8246540,20.81%
베트남,Red River Delta,Vinh Phuc,VT01002,,"10,650",1029500,1171200,13.76%
베트남,Red River Delta,Bac Ninh,VT01003,,"7,727",1072380,1419130,32.33%
베트남,Red River Delta,Quang Ninh,VT01004,,"4,038",1181530,1337610,13.21%
베트남,Red River Delta,Hai Duong,VT01005,,"11,449",1747830,1916770,9.67%
베트남,Red River Delta,Hai Phong,VT01006,,"40,989",1886200,2053490,8.87%
베트남,Red River Delta,Hung Yen,VT01007,,"13,507",1150740,1269090,10.28%
베트남,Red River Delta,Thai Binh,VT01008,,"8,168",1798660,1870240,3.98%
베트남,Red River Delta,Ha Nam,VT01009,,,795650,861830,8.32%
베트남,Red River Delta,Nam Dinh,VT01010,,"18,112",1816810,1780330,-2.01%
베트남,Red River Delta,Ninh Binh,VT01011,,"1,136",911690,993920,9.02%
베트남,Northern midlands and mountain areas,Ha Giang,VT02001,,,749540,870240,16.10%
베트남,Northern midlands and mountain areas,Cao Bang,VT02002,,,514020,533090,3.71%
베트남,Northern midlands and mountain areas,Bac Kan,VT02003,,,298690,316460,5.95%
베트남,Northern midlands and mountain areas,Tuyen Quang,VT02004,,"2,846",733600,792900,8.08%
베트남,Northern midlands and mountain areas,Lao Cai,VT02005,,,638150,746360,16.96%
베트남,Northern midlands and mountain areas,Yen Bai,VT02006,,,758650,831590,9.61%
베트남,Northern midlands and mountain areas,Thai Nguyen,VT02007,,"47,232",1139440,1307870,14.78%
베트남,Northern midlands and mountain areas,Lang Son,VT02008,,,740910,788710,6.45%
베트남,Northern midlands and mountain areas,Bac Giang,VT02009,,"1,192",1586020,1841620,16.12%
베트남,Northern midlands and mountain areas,Phu Tho,VT02010,,"7,534",1329340,1481880,11.47%
베트남,Northern midlands and mountain areas,Dien Bien,VT02011,,,512800,613480,19.63%
베트남,Northern midlands and mountain areas,Lai Chau,VT02012,,,392880,469810,19.58%
베트남,Northern midlands and mountain areas,Son La,VT02013,,"4,488",1115210,1270560,13.93%
베트남,Northern midlands and mountain areas,Hoa Binh,VT02014,,,802180,861220,7.36%
베트남,Northern Central area and Central coastal area,Thanh Hoa,VT03001,,"10,472",3427590,3664940,6.92%
베트남,Northern Central area and Central coastal area,Nghe An,VT03002,,"33,364",2996140,3365200,12.32%
베트남,Northern Central area and Central coastal area,Ha Tinh,VT03003,,"1,399",1236710,1296620,4.84%
베트남,Northern Central area and Central coastal area,Quang Binh,VT03004,,"1,888",854570,901980,5.55%
베트남,Northern Central area and Central coastal area,Quang Tri,VT03005,,135,604720,637390,5.40%
베트남,Northern Central area and Central coastal area,Thua Thien-Hue,VT03006,,"55,382",1100770,1133590,2.98%
베트남,Northern Central area and Central coastal area,Da Nang,VT03007,,"99,573",968650,1169480,20.73%
베트남,Northern Central area and Central coastal area,Quang Nam,VT03008,,"3,164",1436830,1505040,4.75%
베트남,Northern Central area and Central coastal area,Quang Ngai,VT03009,,"3,064",1220120,1233400,1.09%
베트남,Northern Central area and Central coastal area,Binh Dinh,VT03010,,"20,294",1487460,1487900,0.03%
베트남,Northern Central area and Central coastal area,Phu Yen,VT03011,,"4,275",863960,874300,1.20%
베트남,Northern Central area and Central coastal area,Khanh Hoa,VT03012,,"19,688",1170240,1240440,6.00%
베트남,Northern Central area and Central coastal area,Ninh Thuan,VT03013,,,567850,593640,4.54%
베트남,Northern Central area and Central coastal area,Binh Thuan,VT03014,,"2,267",1180680,1239260,4.96%
베트남,Central Highlands,Kon Tum,VT04001,,"1,386",451610,555640,23.04%
베트남,Central Highlands,Gia Lai,VT04002,,,1336100,1541830,15.40%
베트남,Central Highlands,Dak Lak,VT04003,,"11,766",1760420,1886940,7.19%
베트남,Central Highlands,Dak Nong,VT04004,,,512670,637910,24.43%
베트남,Central Highlands,Lam Dong,VT04005,,"17,069",1217240,1309790,7.60%
베트남,South East,Binh Phuoc,VT05001,,"24,652",899570,1011080,12.40%
베트남,South East,Tay Ninh,VT05002,,,1090060,1178330,8.10%
베트남,South East,Binh Duong,VT05003,,,1699930,2580550,51.80%
베트남,South East,Dong Nai,VT05004,,"22,452",2661780,3177400,19.37%
베트남,South East,Ba Ria - Vung Tau,VT05005,,"4,841",1040800,1167940,12.22%
베트남,South East,Ho Chi Minh city,VT05006,,"599,782",7613430,9227600,21.20%
베트남,Mekong River Delta,Long An,VT06001,,"2,406",1504080,1713660,13.93%
베트남,Mekong River Delta,Tien Giang,VT06002,,"4,782",1682600,1772540,5.35%
베트남,Mekong River Delta,Ben Tre,VT06003,,,1262660,1292400,2.36%
베트남,Mekong River Delta,Tra Vinh,VT06004,,"20,818",1004350,1009940,0.56%
베트남,Mekong River Delta,Vinh Long,VT06005,,"15,530",1024850,1022970,-0.18%
베트남,Mekong River Delta,Dong Thap,VT06006,,"11,804",1653230,1600010,-3.22%
베트남,Mekong River Delta,An Giang,VT06007,,"10,203",2097540,1904530,-9.20%
베트남,Mekong River Delta,Kien Giang,VT06008,,"4,486",1694450,1728870,2.03%
베트남,Mekong River Delta,Can Tho,VT06009,,"84,717",1195930,1240730,3.75%
베트남,Mekong River Delta,Hau Giang,VT06010,,"4,253",752730,729780,-3.05%
베트남,Mekong River Delta,Soc Trang,VT06011,,,1273930,1195740,-6.14%
베트남,Mekong River Delta,Bac Lieu,VT06012,,"1,654",866870,913480,5.38%
베트남,Mekong River Delta,Ca Mau,VT06013,,,1204500,1193890,-0.88%
