CNTRY,admin1,admin2,emp10,emp20,pop10,pop20,rate
일본,Shimane-ken,Matsue-shi,104678,100332,208613,203616,-2.40%
일본,Shimane-ken,Hamada-shi,30689,27919,61713,54592,-11.54%
일본,Shimane-ken,Izumo-shi,89407,91097,171485,172775,0.75%
일본,Shimane-ken,Masuda-shi,25156,21939,50015,45003,-10.02%
일본,Shimane-ken,Oda-shi,18886,16338,37996,32846,-13.55%
일본,Shimane-ken,Yasugi-shi,21851,19719,41836,37062,-11.41%
일본,Shimane-ken,Gotsu-shi,12179,11154,25697,22959,-10.65%
일본,Shimane-ken,Unnan-shi,22224,19691,41917,36007,-14.10%
일본,Shimane-ken,Okuizumo-cho,7799,6237,14456,11849,-18.03%
일본,Shimane-ken,Iinan-cho,2853,2513,5534,4577,-17.29%
일본,Shimane-ken,Kawamoto-machi,1925,1573,3900,3248,-16.72%
일본,Shimane-ken,Misato-cho,2464,2038,5351,4355,-18.61%
일본,Shimane-ken,Onan-cho,6116,5396,11959,10163,-15.02%
일본,Shimane-ken,Tsuwano-cho,4364,3473,8427,6875,-18.42%
일본,Shimane-ken,Yoshika-cho,3409,3094,6810,6077,-10.76%
일본,Shimane-ken,Ama-cho,1116,1175,2374,2267,-4.51%
일본,Shimane-ken,Nishinoshima-cho,1529,1385,3136,2788,-11.10%
일본,Shimane-ken,Chibu-mura,279,310,657,634,-3.50%
일본,Shimane-ken,Okinoshima-cho,7577,6495,15521,13433,-13.45%
일본,Okayama-ken,Okayama-shi,363150,344503,709584,724691,2.13%
일본,Okayama-ken,Kurashiki-shi,233608,216933,475513,474592,-0.19%
일본,Okayama-ken,Tsuyama-shi,53494,50084,106788,99937,-6.42%
일본,Okayama-ken,Tamano-shi,31488,25840,64588,56531,-12.47%
일본,Okayama-ken,Kasaoka-shi,25380,21732,54225,46088,-15.01%
일본,Okayama-ken,Ibara-shi,21621,19468,43927,38384,-12.62%
일본,Okayama-ken,Soja-shi,33385,33348,66201,69030,4.27%
일본,Okayama-ken,Takahashi-shi,16827,14261,34963,29072,-16.85%
일본,Okayama-ken,Niimi-shi,16350,14154,33870,28079,-17.10%
일본,Okayama-ken,Bizen-shi,17922,15509,37839,32320,-14.59%
일본,Okayama-ken,Setouchi-shi,18782,17714,37852,36048,-4.77%
일본,Okayama-ken,Akaiwa-shi,21988,21277,43458,42661,-1.83%
일본,Okayama-ken,Maniwa-shi,25118,22451,48964,42725,-12.74%
일본,Okayama-ken,Mimasaka-shi,14772,13013,30498,25939,-14.95%
일본,Okayama-ken,Asakuchi-shi,16771,15554,36114,32772,-9.25%
일본,Okayama-ken,Wake-cho,7203,6459,15362,13623,-11.32%
일본,Okayama-ken,Hayashima-cho,5906,5842,12214,12368,1.26%
일본,Okayama-ken,Satosho-cho,5337,5276,10916,10950,0.31%
일본,Okayama-ken,Yakage-cho,7249,6711,15092,13414,-11.12%
일본,Okayama-ken,Shinjo-son,496,449,957,813,-15.05%
일본,Okayama-ken,Kagamino-cho,6752,6104,13580,12062,-11.18%
일본,Okayama-ken,Shoo-cho,5888,5539,11195,10888,-2.74%
일본,Okayama-ken,Nagi-cho,3366,3080,6085,5578,-8.33%
일본,Okayama-ken,Nishiawakura-son,740,755,1520,1398,-8.03%
일본,Okayama-ken,Kumenan-cho,2745,2281,5296,4530,-14.46%
일본,Okayama-ken,Misaki-cho,7674,6564,15642,13053,-16.55%
일본,Okayama-ken,Kibichuo-cho,6374,5726,13033,10886,-16.47%
일본,Hiroshima-ken,Hiroshima-shi,590733,584213,1173843,1200754,2.29%
일본,Hiroshima-ken,Kure-shi,115949,103909,239973,214592,-10.58%
일본,Hiroshima-ken,Takehara-shi,13399,11212,28644,23993,-16.24%
일본,Hiroshima-ken,Mihara-shi,48178,43770,100509,90573,-9.89%
일본,Hiroshima-ken,Onomichi-shi,70559,64011,145202,131170,-9.66%
일본,Hiroshima-ken,Fukuyama-shi,222096,219856,461357,460930,-0.09%
일본,Hiroshima-ken,Fuchu-shi,20827,18411,42563,37655,-11.53%
일본,Hiroshima-ken,Miyoshi-shi,29677,25587,56605,50681,-10.47%
일본,Hiroshima-ken,Shobara-shi,20003,17363,40244,33633,-16.43%
일본,Hiroshima-ken,Otake-shi,13767,12354,28836,26319,-8.73%
일본,Hiroshima-ken,Higashihiroshima-shi,95345,96487,190135,196608,3.40%
일본,Hiroshima-ken,Hatsukaichi-shi,57893,56768,114038,114173,0.12%
일본,Hiroshima-ken,Akitakata-shi,16532,13545,31487,26448,-16.00%
일본,Hiroshima-ken,Etajima-shi,13118,10855,27031,21930,-18.87%
일본,Hiroshima-ken,Fuchu-cho,25655,26050,50442,51155,1.41%
일본,Hiroshima-ken,Kaita-cho,14805,15019,28475,29636,4.08%
일본,Hiroshima-ken,Kumano-cho,12154,10999,24533,22834,-6.93%
일본,Hiroshima-ken,Saka-cho,6203,6126,13262,12582,-5.13%
일본,Hiroshima-ken,Akiota-cho,3372,2715,7255,5740,-20.88%
일본,Hiroshima-ken,Kitahiroshima-cho,10917,9774,19969,17763,-11.05%
일본,Hiroshima-ken,Osakikamijima-cho,3747,3216,8448,7158,-15.27%
일본,Hiroshima-ken,Sera-cho,9043,8201,17549,15125,-13.81%
일본,Hiroshima-ken,Jinsekikogen-cho,5353,4463,10350,8250,-20.29%
일본,Yamaguchi-ken,Shimonoseki-shi,136830,123374,280947,255051,-9.22%
일본,Yamaguchi-ken,Ube-shi,83946,78035,173772,162570,-6.45%
일본,Yamaguchi-ken,Yamaguchi-shi,98216,95510,196628,193966,-1.35%
일본,Yamaguchi-ken,Hagi-shi,27451,22430,53747,44626,-16.97%
일본,Yamaguchi-ken,Hofu-shi,59383,56129,116611,113979,-2.26%
일본,Yamaguchi-ken,Kudamatsu-shi,26553,25238,55012,55887,1.59%
일본,Yamaguchi-ken,Iwakuni-shi,67576,60440,143857,129125,-10.24%
일본,Yamaguchi-ken,Hikari-shi,24793,22599,53004,49798,-6.05%
일본,Yamaguchi-ken,Nagato-shi,19589,16279,38349,32519,-15.20%
일본,Yamaguchi-ken,Yanai-shi,16367,14194,34730,30799,-11.32%
일본,Yamaguchi-ken,Mine-shi,14671,11712,28630,23247,-18.80%
일본,Yamaguchi-ken,Shunan-shi,72415,64133,149487,137540,-7.99%
일본,Yamaguchi-ken,Sanyoonoda-shi,31184,28885,64550,60326,-6.54%
일본,Yamaguchi-ken,Suooshima-cho,8243,6288,19084,14798,-22.46%
일본,Yamaguchi-ken,Waki-cho,3080,2800,6378,6034,-5.39%
일본,Yamaguchi-ken,Kaminoseki-cho,1454,1076,3332,2342,-29.71%
일본,Yamaguchi-ken,Tabuse-cho,7768,6951,15986,14483,-9.40%
일본,Yamaguchi-ken,Hirao-cho,6059,5340,13491,11914,-11.69%
일본,Yamaguchi-ken,Abu-cho,1896,1565,3743,3055,-18.38%
일본,Tokushima-ken,Tokushima-shi,123807,118471,264548,252391,-4.60%
일본,Tokushima-ken,Naruto-shi,29838,26171,61513,54622,-11.20%
일본,Tokushima-ken,Komatsushima-shi,19906,17376,40614,36149,-10.99%
일본,Tokushima-ken,Anan-shi,36605,33125,76063,69470,-8.67%
일본,Tokushima-ken,Yoshinogawa-shi,20716,18013,44020,38772,-11.92%
일본,Tokushima-ken,Awa-shi,20119,17371,39247,34713,-11.55%
일본,Tokushima-ken,Mima-shi,15054,13036,32484,28055,-13.63%
일본,Tokushima-ken,Miyoshi-shi,13147,10913,29951,23605,-21.19%
일본,Tokushima-ken,Katsuura-cho,3194,2728,5765,4837,-16.10%
일본,Tokushima-ken,Kamikatsu-cho,919,680,1783,1380,-22.60%
일본,Tokushima-ken,Sanagouchi-son,1568,1270,2588,2058,-20.48%
일본,Tokushima-ken,Ishii-cho,13127,11845,25954,24833,-4.32%
일본,Tokushima-ken,Kamiyama-cho,3080,2388,6038,4647,-23.04%
일본,Tokushima-ken,Naka-cho,4393,3545,9318,7367,-20.94%
일본,Tokushima-ken,Mugi-cho,2211,1703,4826,3743,-22.44%
일본,Tokushima-ken,Minami-cho,3510,2733,7765,6222,-19.87%
일본,Tokushima-ken,Kaiyo-cho,4939,4109,10446,8358,-19.99%
일본,Tokushima-ken,Matsushige-cho,7616,7533,15070,14583,-3.23%
일본,Tokushima-ken,Kitajima-cho,10619,11034,21658,22745,5.02%
일본,Tokushima-ken,Aizumi-cho,16626,16406,33338,35246,5.72%
일본,Tokushima-ken,Itano-cho,6732,6448,14241,13042,-8.42%
일본,Tokushima-ken,Kamiita-cho,6194,5366,12727,11384,-10.55%
일본,Tokushima-ken,Tsurugi-cho,4533,3430,10490,7715,-26.45%
일본,Tokushima-ken,Higashimiyoshi-cho,7300,7006,15044,13622,-9.45%
일본,Kagawa-ken,Takamatsu-shi,204330,199775,419429,417496,-0.46%
일본,Kagawa-ken,Marugame-shi,54234,52640,110473,109513,-0.87%
일본,Kagawa-ken,Sakaide-shi,26820,23019,55621,50624,-8.98%
일본,Kagawa-ken,Zentsuji-shi,16946,15804,33817,31631,-6.46%
일본,Kagawa-ken,Kanonji-shi,32858,28156,62690,57438,-8.38%
일본,Kagawa-ken,Sanuki-shi,25901,22464,53000,47003,-11.32%
일본,Kagawa-ken,Higashikagawa-shi,17137,13716,33625,28279,-15.90%
일본,Kagawa-ken,Mitoyo-shi,35309,30962,68512,61857,-9.71%
일본,Kagawa-ken,Tonosho-cho,7447,6386,15123,12846,-15.06%
일본,Kagawa-ken,Shodoshima-cho,7666,6610,16152,13870,-14.13%
일본,Kagawa-ken,Miki-cho,14558,13419,28464,26878,-5.57%
일본,Kagawa-ken,Naoshima-cho,1763,1646,3325,3103,-6.68%
일본,Kagawa-ken,Utazu-cho,9004,9213,18434,18699,1.44%
일본,Kagawa-ken,Ayagawa-cho,12500,11261,24625,22693,-7.85%
일본,Kagawa-ken,Kotohira-cho,5072,4301,9967,8468,-15.04%
일본,Kagawa-ken,Tadotsu-cho,11947,11163,23498,22445,-4.48%
일본,Kagawa-ken,Manno-cho,9793,8754,19087,17401,-8.83%
일본,Ehime-ken,Matsuyama-shi,255352,223038,517231,511192,-1.17%
일본,Ehime-ken,Imabari-shi,80937,72886,166532,151672,-8.92%
일본,Ehime-ken,Uwajima-shi,41445,34952,84210,70809,-15.91%
일본,Ehime-ken,Yawatahama-shi,19221,16077,38370,31987,-16.64%
일본,Ehime-ken,Niihama-shi,58063,55044,121735,115938,-4.76%
일본,Ehime-ken,Saijo-shi,55632,51192,112091,104791,-6.51%
일본,Ehime-ken,Ozu-shi,22619,19834,47157,40575,-13.96%
일본,Ehime-ken,Iyo-shi,19757,18114,38017,35133,-7.59%
일본,Ehime-ken,Shikokuchuo-shi,45608,40249,90187,82754,-8.24%
일본,Ehime-ken,Seiyo-shi,19934,17266,42080,35388,-15.90%
일본,Ehime-ken,Toon-shi,16824,16630,35253,33903,-3.83%
일본,Ehime-ken,Kamijima-cho,3444,2837,7648,6509,-14.89%
일본,Ehime-ken,Kumakogen-cho,4291,3598,9644,7404,-23.23%
일본,Ehime-ken,Masaki-cho,15112,14524,30359,29630,-2.40%
일본,Ehime-ken,Tobe-cho,11262,10236,21981,20480,-6.83%
일본,Ehime-ken,Uchiko-cho,9134,8162,18045,15322,-15.09%
일본,Ehime-ken,Ikata-cho,5586,4275,10882,8397,-22.84%
일본,Ehime-ken,Matsuno-cho,2144,1748,4377,3674,-16.06%
일본,Ehime-ken,Kihoku-cho,5107,4621,11633,9682,-16.77%
일본,Ehime-ken,Ainan-cho,11143,9362,24061,19601,-18.54%
일본,Kochi-ken,Kochi-shi,156826,146887,343393,326545,-4.91%
일본,Kochi-ken,Muroto-shi,6749,5117,15210,11742,-22.80%
일본,Kochi-ken,Aki-shi,10447,8199,19547,16243,-16.90%
일본,Kochi-ken,Nankoku-shi,24296,22269,49472,46664,-5.68%
일본,Kochi-ken,Tosa-shi,14651,11939,28686,25732,-10.30%
일본,Kochi-ken,Susaki-shi,12080,9858,24698,20590,-16.63%
일본,Kochi-ken,Sukumo-shi,11159,8670,22610,19033,-15.82%
일본,Kochi-ken,Tosashimizu-shi,7025,5420,16029,12388,-22.72%
일본,Kochi-ken,Shimanto-shi,17831,15062,35933,32694,-9.01%
일본,Kochi-ken,Konan-shi,17491,15982,33830,32207,-4.80%
일본,Kochi-ken,Kami-shi,13804,12391,28766,26513,-7.83%
일본,Kochi-ken,Toyo-cho,1287,995,2947,2194,-25.55%
일본,Kochi-ken,Nahari-cho,1590,1406,3542,3034,-14.34%
일본,Kochi-ken,Tano-cho,1482,1281,2932,2498,-14.80%
일본,Kochi-ken,Yasuda-cho,1554,1268,2970,2370,-20.20%
일본,Kochi-ken,Kitagawa-mura,742,640,1367,1146,-16.17%
일본,Kochi-ken,Umaji-mura,472,514,1013,745,-26.46%
일본,Kochi-ken,Geisei-mura,2137,1999,4048,3694,-8.75%
일본,Kochi-ken,Motoyama-cho,2014,1643,4103,3261,-20.52%
일본,Kochi-ken,Otoyo-cho,2028,1726,4719,3252,-31.09%
일본,Kochi-ken,Tosa-cho,2172,1877,4358,3753,-13.88%
일본,Kochi-ken,Okawa-mura,201,189,411,366,-10.95%
일본,Kochi-ken,Ino-cho,12309,10281,25062,21374,-14.72%
일본,Kochi-ken,Niyodogawa-cho,2443,2031,6500,4827,-25.74%
일본,Kochi-ken,Nakatosa-cho,3818,2969,7584,6002,-20.86%
일본,Kochi-ken,Sakawa-cho,6791,5862,13951,12323,-11.67%
일본,Kochi-ken,Ochi-cho,3031,2534,6374,5187,-18.62%
일본,Kochi-ken,Yusuhara-cho,2154,1661,3984,3307,-16.99%
일본,Kochi-ken,Hidaka-mura,2676,2330,5447,4812,-11.66%
일본,Kochi-ken,Tsuno-cho,3413,2681,6407,5291,-17.42%
일본,Kochi-ken,Shimanto-cho,9725,8114,18733,15607,-16.69%
일본,Kochi-ken,Otsuki-cho,2615,2096,5783,4434,-23.33%
일본,Kochi-ken,Mihara-mura,793,743,1681,1437,-14.52%
일본,Kochi-ken,Kuroshio-cho,5980,5005,12366,10262,-17.01%
일본,Fukuoka-ken,Kitakyushu-shi,460697,418628,976846,939029,-3.87%
일본,Fukuoka-ken,Fukuoka-shi,716707,747715,1463743,1612392,10.16%
일본,Fukuoka-ken,Omuta-shi,54657,47526,123638,111281,-9.99%
일본,Fukuoka-ken,Kurume-shi,150496,143839,302402,303316,0.30%
일본,Fukuoka-ken,Nogata-shi,26765,22347,57686,56212,-2.56%
일본,Fukuoka-ken,Iizuka-shi,63178,57989,131492,126364,-3.90%
일본,Fukuoka-ken,Tagawa-shi,22500,20501,50605,46203,-8.70%
일본,Fukuoka-ken,Yanagawa-shi,34940,29986,71375,64475,-9.67%
일본,Fukuoka-ken,Yame-shi,36036,31878,69057,60608,-12.23%
일본,Fukuoka-ken,Chikugo-shi,24662,24772,48512,48827,0.65%
일본,Fukuoka-ken,Okawa-shi,19067,16598,37448,32988,-11.91%
일본,Fukuoka-ken,Yukuhashi-shi,34179,32171,70468,71426,1.36%
일본,Fukuoka-ken,Buzen-shi,12835,11019,27031,24391,-9.77%
일본,Fukuoka-ken,Nakama-shi,19845,16659,44210,40362,-8.70%
일본,Fukuoka-ken,Ogori-shi,27446,27888,58499,59360,1.47%
일본,Fukuoka-ken,Chikushino-shi,49069,46490,100172,103311,3.13%
일본,Fukuoka-ken,Kasuga-shi,53360,48690,106780,111023,3.97%
일본,Fukuoka-ken,Onojo-shi,46652,43445,95087,102085,7.36%
일본,Fukuoka-ken,Munakata-shi,44798,42119,95501,97095,1.67%
일본,Fukuoka-ken,Dazaifu-shi,32893,30927,70482,73164,3.81%
일본,Fukuoka-ken,Koga-shi,29082,28910,57920,58786,1.50%
일본,Fukuoka-ken,Fukutsu-shi,25911,28466,55431,67033,20.93%
일본,Fukuoka-ken,Ukiha-shi,16634,14470,31640,27981,-11.56%
일본,Fukuoka-ken,Miyawaka-shi,14073,12314,30081,26298,-12.58%
일본,Fukuoka-ken,Kama-shi,19231,15338,42589,35473,-16.71%
일본,Fukuoka-ken,Asakura-shi,29418,25037,56355,50273,-10.79%
일본,Fukuoka-ken,Miyama-shi,20559,17846,40732,35861,-11.96%
일본,Fukuoka-ken,Itoshima-shi,49623,48953,98435,98877,0.45%
일본,Fukuoka-ken,Nakagawa-shi,25285,24031,49780,50112,0.67%
일본,Fukuoka-ken,Umi-machi,19367,17820,38592,37671,-2.39%
일본,Fukuoka-ken,Sasaguri-machi,15423,15100,31318,31209,-0.35%
일본,Fukuoka-ken,Shime-machi,22037,22034,43564,46377,6.46%
일본,Fukuoka-ken,Sue-machi,13225,13033,26044,28628,9.92%
일본,Fukuoka-ken,Shingu-machi,12236,15809,24679,32927,33.42%
일본,Fukuoka-ken,Hisayama-machi,4067,4400,8373,9068,8.30%
일본,Fukuoka-ken,Kasuya-machi,21029,23272,41997,48190,14.75%
일본,Fukuoka-ken,Ashiya-machi,7387,6800,15369,13545,-11.87%
일본,Fukuoka-ken,Mizumaki-machi,13773,13178,30021,28114,-6.35%
일본,Fukuoka-ken,Okagaki-machi,14665,13930,32119,31007,-3.46%
일본,Fukuoka-ken,Onga-cho,9463,8784,19160,18723,-2.28%
일본,Fukuoka-ken,Kotake-machi,3929,3320,8602,7151,-16.87%
일본,Fukuoka-ken,Kurate-machi,8345,7135,17088,15080,-11.75%
일본,Fukuoka-ken,Keisen-machi,6709,6282,13863,12878,-7.11%
일본,Fukuoka-ken,Chikuzen-machi,15140,14541,29155,29591,1.50%
일본,Fukuoka-ken,Toho-mura,1259,1025,2432,1899,-21.92%
일본,Fukuoka-ken,Tachiarai-machi,7933,7963,15284,15521,1.55%
일본,Fukuoka-ken,Oki-machi,7677,7313,14350,13820,-3.69%
일본,Fukuoka-ken,Hirokawa-machi,10364,9829,20253,19969,-1.40%
일본,Fukuoka-ken,Kawara-machi,5168,4527,11685,10191,-12.79%
일본,Fukuoka-ken,Soeda-machi,4840,3971,10909,8801,-19.32%
일본,Fukuoka-ken,Itoda-machi,4196,3609,9617,8407,-12.58%
일본,Fukuoka-ken,Kawasaki-machi,7932,6622,18264,15176,-16.91%
일본,Fukuoka-ken,Oto-machi,2354,2185,5503,5008,-9.00%
일본,Fukuoka-ken,Aka-mura,1637,1341,3251,2774,-14.67%
일본,Fukuoka-ken,Fukuchi-machi,11101,9166,24714,21398,-13.42%
일본,Fukuoka-ken,Kanda-machi,17001,17727,36005,37684,4.66%
일본,Fukuoka-ken,Miyako-machi,10091,8852,21572,18825,-12.73%
일본,Fukuoka-ken,Yoshitomi-machi,3283,3167,6792,6536,-3.77%
일본,Fukuoka-ken,Koge-machi,3819,3600,7852,7251,-7.65%
일본,Fukuoka-ken,Chikujo-machi,9364,8221,19544,17189,-12.05%
일본,Saga-ken,Saga-shi,120018,117505,237506,233301,-1.77%
일본,Saga-ken,Karatsu-shi,64707,58769,126926,117373,-7.53%
일본,Saga-ken,Tosu-shi,34545,35516,69074,74196,7.42%
일본,Saga-ken,Taku-shi,10877,9459,21404,18295,-14.53%
일본,Saga-ken,Imari-shi,30309,27975,57161,52629,-7.93%
일본,Saga-ken,Takeo-shi,26313,25033,50699,47914,-5.49%
일본,Saga-ken,Kashima-shi,16522,15419,30720,27892,-9.21%
일본,Saga-ken,Ogi-shi,23545,23131,45133,43952,-2.62%
일본,Saga-ken,Ureshino-shi,15095,13842,28984,25848,-10.82%
일본,Saga-ken,Kanzaki-shi,17197,15756,32899,31022,-5.71%
일본,Saga-ken,Yoshinogari-cho,8515,8460,16405,16323,-0.50%
일본,Saga-ken,Kiyama-cho,8948,8745,17837,17250,-3.29%
일본,Saga-ken,Kamimine-cho,4640,4486,9224,9286,0.67%
일본,Saga-ken,Miyaki-cho,12828,12148,26175,25511,-2.54%
일본,Saga-ken,Genkai-cho,3717,3326,6379,5609,-12.07%
일본,Saga-ken,Arita-cho,10852,10108,20929,19010,-9.17%
일본,Saga-ken,Omachi-cho,3525,2994,7369,6293,-14.60%
일본,Saga-ken,Kohoku-machi,5070,5344,9515,9566,0.54%
일본,Saga-ken,Shiroishi-cho,14313,12531,25607,22051,-13.89%
일본,Saga-ken,Tara-cho,5380,4694,9842,8121,-17.49%
일본,Nagasaki-ken,Nagasaki-shi,214183,192664,443766,409118,-7.81%
일본,Nagasaki-ken,Sasebo-shi,126250,118960,261101,243223,-6.85%
일본,Nagasaki-ken,Shimabara-shi,23242,21758,47455,43338,-8.68%
일본,Nagasaki-ken,Isahaya-shi,69588,66560,140752,133852,-4.90%
일본,Nagasaki-ken,Omura-shi,45270,46528,90517,95397,5.39%
일본,Nagasaki-ken,Hirado-shi,16630,14704,34905,29365,-15.87%
일본,Nagasaki-ken,Matsuura-shi,12629,11342,25145,21271,-15.41%
일본,Nagasaki-ken,Tsushima-shi,16772,14589,34407,28502,-17.16%
일본,Nagasaki-ken,Iki-shi,14657,11983,29377,24948,-15.08%
일본,Nagasaki-ken,Goto-shi,18219,15715,40622,34391,-15.34%
일본,Nagasaki-ken,Saikai-shi,15761,13737,31176,26275,-15.72%
일본,Nagasaki-ken,Unzen-shi,24853,22152,47245,41096,-13.02%
일본,Nagasaki-ken,Minamishimabara-shi,25291,21611,50363,42330,-15.95%
일본,Nagasaki-ken,Nagayo-cho,20659,20449,42535,40780,-4.13%
일본,Nagasaki-ken,Togitsu-cho,15263,14563,30110,29339,-2.56%
일본,Nagasaki-ken,Higashisonogi-cho,4726,4121,8903,7721,-13.28%
일본,Nagasaki-ken,Kawatana-cho,7457,6752,14651,13377,-8.70%
일본,Nagasaki-ken,Hasami-cho,8275,7761,15227,14291,-6.15%
일본,Nagasaki-ken,Ojika-cho,1332,1148,2849,2288,-19.69%
일본,Nagasaki-ken,Saza-cho,6902,7031,13599,13912,2.30%
일본,Nagasaki-ken,Shinkamigoto-cho,9320,8042,22074,17503,-20.71%
일본,Kumamoto-ken,Kumamoto-shi,356758,356559,734474,738865,0.60%
일본,Kumamoto-ken,Yatsushiro-shi,64281,59443,132266,123067,-6.95%
일본,Kumamoto-ken,Hitoyoshi-shi,17822,15178,35611,31108,-12.64%
일본,Kumamoto-ken,Arao-shi,25387,23098,55321,50832,-8.11%
일본,Kumamoto-ken,Minamata-shi,12449,10851,26978,23557,-12.68%
일본,Kumamoto-ken,Tamana-shi,34309,32408,69541,64292,-7.55%
일본,Kumamoto-ken,Yamaga-shi,28462,25380,55391,49025,-11.49%
일본,Kumamoto-ken,Kikuchi-shi,26245,24093,50194,46416,-7.53%
일본,Kumamoto-ken,Uto-shi,18735,16800,37727,36122,-4.25%
일본,Kumamoto-ken,Kamiamakusa-shi,13970,11715,29902,24563,-17.85%
일본,Kumamoto-ken,Uki-shi,31235,28698,61878,57032,-7.83%
일본,Kumamoto-ken,Aso-shi,14706,13065,28444,24930,-12.35%
일본,Kumamoto-ken,Amakusa-shi,41829,36472,89065,75783,-14.91%
일본,Kumamoto-ken,Koshi-shi,26741,29322,55002,61772,12.31%
일본,Kumamoto-ken,Misato-machi,5574,4644,11388,9392,-17.53%
일본,Kumamoto-ken,Gyokuto-machi,2915,2675,5554,5045,-9.16%
일본,Kumamoto-ken,Nankan-machi,5388,4669,10564,8979,-15.00%
일본,Kumamoto-ken,Nagasu-machi,8170,7702,16594,15372,-7.36%
일본,Kumamoto-ken,Nagomi-machi,5645,4782,11247,9342,-16.94%
일본,Kumamoto-ken,Ozu-machi,16037,18311,31234,35187,12.66%
일본,Kumamoto-ken,Kikuyo-machi,18772,21598,37734,43337,14.85%
일본,Kumamoto-ken,Minamioguni-machi,2629,2228,4429,3750,-15.33%
일본,Kumamoto-ken,Oguni-machi,4202,3618,7877,6590,-16.34%
일본,Kumamoto-ken,Ubuyama-mura,928,824,1606,1382,-13.95%
일본,Kumamoto-ken,Takamori-machi,3395,3016,6716,5789,-13.80%
일본,Kumamoto-ken,Nishihara-mura,3717,3610,6792,6426,-5.39%
일본,Kumamoto-ken,Minamiaso-mura,6004,5162,11972,9836,-17.84%
일본,Kumamoto-ken,Mifune-machi,9185,8194,17888,16303,-8.86%
일본,Kumamoto-ken,Kashima-machi,4415,4737,8676,9547,10.04%
일본,Kumamoto-ken,Mashiki-machi,16401,15968,32676,32510,-0.51%
일본,Kumamoto-ken,Kosa-machi,5859,5260,11181,10132,-9.38%
일본,Kumamoto-ken,Yamato-cho,9390,7639,16981,13503,-20.48%
일본,Kumamoto-ken,Hikawa-cho,6432,5684,12715,11094,-12.75%
일본,Kumamoto-ken,Ashikita-machi,9042,7307,19316,15681,-18.82%
일본,Kumamoto-ken,Tsunagi-machi,2385,2063,5062,4254,-15.96%
일본,Kumamoto-ken,Nishiki-machi,5952,5617,11075,10288,-7.11%
일본,Kumamoto-ken,Taragi-machi,5537,4814,10554,9076,-14.00%
일본,Kumamoto-ken,Yunomae-machi,2250,1924,4375,3627,-17.10%
일본,Kumamoto-ken,Mizukami-mura,1177,1032,2405,2033,-15.47%
일본,Kumamoto-ken,Sagara-mura,2540,2090,4934,4070,-17.51%
일본,Kumamoto-ken,Itsuki-mura,567,477,1205,931,-22.74%
일본,Kumamoto-ken,Yamae-mura,1913,1682,3681,3238,-12.03%
일본,Kumamoto-ken,Kuma-mura,1945,1011,4249,2433,-42.74%
일본,Kumamoto-ken,Asagiri-cho,8696,7854,16638,14676,-11.79%
일본,Kumamoto-ken,Reihoku-machi,3948,3301,8314,7114,-14.43%
일본,Oita-ken,Oita-shi,237073,231242,474094,475614,0.32%
일본,Oita-ken,Beppu-shi,60046,52608,125385,115321,-8.03%
일본,Oita-ken,Nakatsu-shi,42474,39446,84312,82863,-1.72%
일본,Oita-ken,Hita-shi,36388,32865,70940,62657,-11.68%
일본,Oita-ken,Saiki-shi,36296,31222,76951,66851,-13.13%
일본,Oita-ken,Usuki-shi,19859,16903,41469,36158,-12.81%
일본,Oita-ken,Tsukumi-shi,9371,7491,19917,16100,-19.16%
일본,Oita-ken,Taketa-shi,12966,10785,24423,20332,-16.75%
일본,Oita-ken,Bungotakada-shi,11424,10478,23906,22112,-7.50%
일본,Oita-ken,Kitsuki-shi,15745,13360,32083,27999,-12.73%
일본,Oita-ken,Usa-shi,28635,24620,59008,52771,-10.57%
일본,Oita-ken,Bungoono-shi,19207,16416,39452,33695,-14.59%
일본,Oita-ken,Yufu-shi,17431,16166,34702,32772,-5.56%
일본,Oita-ken,Kunisaki-shi,15735,12989,32002,26232,-18.03%
일본,Oita-ken,Himeshima-mura,1028,792,2189,1725,-21.20%
일본,Oita-ken,Hiji-machi,14126,13108,28221,27723,-1.76%
일본,Oita-ken,Kokonoe-machi,5622,4578,10421,8541,-18.04%
일본,Oita-ken,Kusu-machi,8953,7880,17054,14386,-15.64%
일본,Miyazaki-ken,Miyazaki-shi,202448,188251,400583,401339,0.19%
일본,Miyazaki-ken,Miyakonojo-shi,84898,78274,169602,160640,-5.28%
일본,Miyazaki-ken,Nobeoka-shi,62508,56671,131182,118394,-9.75%
일본,Miyazaki-ken,Nichinan-shi,27978,23993,57689,50848,-11.86%
일본,Miyazaki-ken,Kobayashi-shi,25006,22177,48270,43670,-9.53%
일본,Miyazaki-ken,Hyuga-shi,32005,30005,63223,59629,-5.68%
일본,Miyazaki-ken,Kushima-shi,10012,7866,20453,16822,-17.75%
일본,Miyazaki-ken,Saito-shi,17039,14493,32614,28610,-12.28%
일본,Miyazaki-ken,Ebino-shi,10932,8889,21606,17638,-18.37%
일본,Miyazaki-ken,Mimata-cho,12517,12237,24800,25591,3.19%
일본,Miyazaki-ken,Takaharu-cho,5314,4072,10000,8639,-13.61%
일본,Miyazaki-ken,Kunitomi-cho,11073,9747,20909,18398,-12.01%
일본,Miyazaki-ken,Aya-cho,3899,3609,7224,6934,-4.01%
일본,Miyazaki-ken,Takanabe-cho,10917,9944,21733,19922,-8.33%
