CNTRY,admin1,admin2,fdac10,fdac20,pop10,pop20,rate
일본,Kagoshima-ken,Tatsugo-cho,32,51,6078,5817,-4.29%
일본,Kagoshima-ken,Kikai-cho,74,71,8169,6629,-18.85%
일본,Kagoshima-ken,Tokunoshima-cho,149,116,12090,10147,-16.07%
일본,Kagoshima-ken,Amagi-cho,35,37,6653,5517,-17.08%
일본,Kagoshima-ken,Isen-cho,25,24,6844,6139,-10.30%
일본,Kagoshima-ken,Wadomari-cho,86,78,7114,6246,-12.20%
일본,Kagoshima-ken,China-cho,57,56,6806,5750,-15.52%
일본,Kagoshima-ken,Yoron-cho,68,82,5327,5115,-3.98%
일본,Okinawa-ken,Naha-shi,3625,3308,315954,317625,0.53%
일본,Okinawa-ken,Ginowan-shi,609,531,91928,100125,8.92%
일본,Okinawa-ken,Ishigaki-shi,665,667,46922,47637,1.52%
일본,Okinawa-ken,Urasoe-shi,669,691,110351,115690,4.84%
일본,Okinawa-ken,Nago-shi,636,545,60231,63554,5.52%
일본,Okinawa-ken,Itoman-shi,381,311,57320,61007,6.43%
일본,Okinawa-ken,Okinawa-shi,1294,901,130249,142752,9.60%
일본,Okinawa-ken,Tomigusuku-shi,215,190,57261,64612,12.84%
일본,Okinawa-ken,Uruma-shi,659,637,116979,125303,7.12%
일본,Okinawa-ken,Miyakojima-shi,530,555,52039,52931,1.71%
일본,Okinawa-ken,Nanjo-shi,161,210,39758,44043,10.78%
일본,Okinawa-ken,Kunigami-son,58,62,5188,4517,-12.93%
일본,Okinawa-ken,Ogimi-son,14,9,3221,3092,-4.00%
일본,Okinawa-ken,Higashi-son,13,11,1794,1598,-10.93%
일본,Okinawa-ken,Nakijin-son,84,110,9257,8894,-3.92%
일본,Okinawa-ken,Motobu-cho,203,228,13870,12530,-9.66%
일본,Okinawa-ken,Onna-son,137,118,10144,10869,7.15%
일본,Okinawa-ken,Ginoza-son,34,25,5331,5833,9.42%
일본,Okinawa-ken,Kin-cho,141,93,11066,10806,-2.35%
일본,Okinawa-ken,Ie-son,74,69,4737,4118,-13.07%
일본,Okinawa-ken,Yomitan-son,162,150,38200,41206,7.87%
일본,Okinawa-ken,Kadena-cho,130,99,13827,13521,-2.21%
일본,Okinawa-ken,Chatan-cho,254,293,27264,28201,3.44%
일본,Okinawa-ken,Kitanakagusuku-son,74,115,15951,17969,12.65%
일본,Okinawa-ken,Nakagusuku-son,40,35,17680,22157,25.32%
일본,Okinawa-ken,Nishihara-cho,163,142,34766,34984,0.63%
일본,Okinawa-ken,Yonabaru-cho,126,103,16318,19695,20.69%
일본,Okinawa-ken,Haebaru-cho,141,147,35244,40440,14.74%
일본,Okinawa-ken,Tokashiki-son,105,97,760,718,-5.53%
일본,Okinawa-ken,Zamami-son,367,403,865,892,3.12%
일본,Okinawa-ken,Aguni-son,13,12,863,683,-20.86%
일본,Okinawa-ken,Tonaki-son,18,18,452,346,-23.45%
일본,Okinawa-ken,Minamidaito-son,22,21,1442,1285,-10.89%
일본,Okinawa-ken,Kitadaito-son,8,6,665,590,-11.28%
일본,Okinawa-ken,Iheya-son,14,15,1385,1126,-18.70%
일본,Okinawa-ken,Izena-son,34,25,1589,1322,-16.80%
일본,Okinawa-ken,Kumejima-cho,108,102,8519,7192,-15.58%
일본,Okinawa-ken,Yaese-cho,64,70,26681,30941,15.97%
일본,Okinawa-ken,Tarama-son,13,12,1231,1058,-14.05%
일본,Okinawa-ken,Taketomi-cho,194,207,3859,3942,2.15%
일본,Okinawa-ken,Yonaguni-cho,39,42,1657,1676,1.15%
