CNTRY,admin1,admin2,CITYID,hlth10,hlth20,pop10,pop20,rate
일본,Hyogo-ken,Himeji-shi,JP28002,1088,2269,536270,530495,-1.08%
일본,Hyogo-ken,Amagasaki-shi,JP28003,488,1942,453748,459593,1.29%
일본,Hyogo-ken,Akashi-shi,JP28004,439,1488,290959,303601,4.34%
일본,Hyogo-ken,Nishinomiya-shi,JP28005,667,1922,482640,485587,0.61%
일본,Hyogo-ken,Sumoto-shi,JP28006,63,199,47254,41236,-12.74%
일본,Hyogo-ken,Ashiya-shi,JP28007,159,433,93238,93922,0.73%
일본,Hyogo-ken,Itami-shi,JP28008,210,665,196127,198138,1.03%
일본,Hyogo-ken,Aioi-shi,JP28009,60,104,31158,28355,-9.00%
일본,Hyogo-ken,Toyooka-shi,JP28010,153,306,85592,77489,-9.47%
일본,Hyogo-ken,Kakogawa-shi,JP28011,444,950,266937,260878,-2.27%
일본,Hyogo-ken,Ako-shi,JP28012,80,261,50523,45892,-9.17%
일본,Hyogo-ken,Nishiwaki-shi,JP28013,58,141,42802,38673,-9.65%
일본,Hyogo-ken,Takarazuka-shi,JP28014,299,829,225700,226432,0.32%
일본,Hyogo-ken,Miki-shi,JP28015,103,300,81009,75294,-7.05%
일본,Hyogo-ken,Takasago-shi,JP28016,166,277,93901,87722,-6.58%
일본,Hyogo-ken,Kawanishi-shi,JP28017,181,485,156423,152321,-2.62%
일본,Hyogo-ken,Ono-shi,JP28018,64,159,49680,47562,-4.26%
일본,Hyogo-ken,Sanda-shi,JP28019,156,352,114216,109238,-4.36%
일본,Hyogo-ken,Kasai-shi,JP28020,42,130,47993,42700,-11.03%
일본,Hyogo-ken,Tambasasayama-shi,JP28021,76,273,43263,39611,-8.44%
일본,Hyogo-ken,Yabu-shi,JP28022,43,66,26501,22129,-16.50%
일본,Hyogo-ken,Tamba-shi,JP28023,119,336,67757,61471,-9.28%
일본,Hyogo-ken,Minamiawaji-shi,JP28024,78,152,49834,44137,-11.43%
일본,Hyogo-ken,Asago-shi,JP28025,57,120,32814,28989,-11.66%
일본,Hyogo-ken,Awaji-shi,JP28026,72,149,46459,41967,-9.67%
일본,Hyogo-ken,Shiso-shi,JP28027,75,130,40938,34819,-14.95%
일본,Hyogo-ken,Kato-shi,JP28028,41,143,40181,40645,1.15%
일본,Hyogo-ken,Tatsuno-shi,JP28029,212,274,80518,74316,-7.70%
일본,Hyogo-ken,Inagawa-cho,JP28030,37,77,31739,29680,-6.49%
일본,Hyogo-ken,Taka-cho,JP28031,10,71,23104,19261,-16.63%
일본,Hyogo-ken,Inami-cho,JP28032,43,165,31026,30268,-2.44%
일본,Hyogo-ken,Harima-cho,JP28033,45,117,33183,33604,1.27%
일본,Hyogo-ken,Ichikawa-cho,JP28034,10,26,13288,11231,-15.48%
일본,Hyogo-ken,Fukusaki-cho,JP28035,42,77,19830,19377,-2.28%
일본,Hyogo-ken,Kamikawa-cho,JP28036,20,25,12289,10616,-13.61%
일본,Hyogo-ken,Taishi-cho,JP28037,75,113,33438,33477,0.12%
일본,Hyogo-ken,Kamigori-cho,JP28038,30,61,16636,13879,-16.57%
일본,Hyogo-ken,Sayo-cho,JP28039,27,66,19265,15863,-17.66%
일본,Hyogo-ken,Kami-cho,JP28040,45,55,19696,16064,-18.44%
일본,Hyogo-ken,Shinonsen-cho,JP28041,10,45,16004,13318,-16.78%
일본,Nara-ken,Nara-shi,JP29001,634,1701,366591,354630,-3.26%
일본,Nara-ken,Yamatotakada-shi,JP29002,76,271,68451,61744,-9.80%
일본,Nara-ken,Yamatokoriyama-shi,JP29003,199,704,89023,83285,-6.45%
일본,Nara-ken,Tenri-shi,JP29004,146,405,69178,63889,-7.65%
일본,Nara-ken,Kashihara-shi,JP29005,159,540,125605,120922,-3.73%
일본,Nara-ken,Sakurai-shi,JP29006,92,261,60146,54857,-8.79%
일본,Nara-ken,Gojo-shi,JP29007,27,101,34460,27927,-18.96%
일본,Nara-ken,Gose-shi,JP29008,23,149,30287,24096,-20.44%
일본,Nara-ken,Ikoma-shi,JP29009,153,444,118113,116675,-1.22%
일본,Nara-ken,Kashiba-shi,JP29010,137,367,75227,78113,3.84%
일본,Nara-ken,Katsuragi-shi,JP29011,12,169,35859,36832,2.71%
일본,Nara-ken,Uda-shi,JP29012,45,95,34227,28121,-17.84%
일본,Nara-ken,Yamazoe-mura,JP29013,0,12,4107,3226,-21.45%
일본,Nara-ken,Heguri-cho,JP29014,17,50,19727,18009,-8.71%
일본,Nara-ken,Sango-cho,JP29015,13,75,23440,23219,-0.94%
일본,Nara-ken,Ikaruga-cho,JP29016,21,72,27734,27587,-0.53%
일본,Nara-ken,Ando-cho,JP29017,4,21,7929,7225,-8.88%
일본,Nara-ken,Kawanishi-cho,JP29018,18,38,8653,8167,-5.62%
일본,Nara-ken,Miyake-cho,JP29019,8,12,7440,6439,-13.45%
일본,Nara-ken,Tawaramoto-cho,JP29020,26,120,32121,31177,-2.94%
일본,Nara-ken,Soni-mura,JP29021,1,3,1895,1295,-31.66%
일본,Nara-ken,Mitsue-mura,JP29022,0,9,2102,1479,-29.64%
일본,Nara-ken,Takatori-cho,JP29023,1,43,7657,6729,-12.12%
일본,Nara-ken,Asuka-mura,JP29024,5,14,5856,5179,-11.56%
일본,Nara-ken,Kammaki-cho,JP29025,19,78,23728,21714,-8.49%
일본,Nara-ken,Oji-cho,JP29026,49,92,22182,24043,8.39%
일본,Nara-ken,Koryo-cho,JP29027,21,131,33070,33810,2.24%
일본,Nara-ken,Kawai-cho,JP29028,19,104,18531,17018,-8.16%
일본,Nara-ken,Yoshino-cho,JP29029,9,25,8642,6229,-27.92%
일본,Nara-ken,Oyodo-cho,JP29030,16,56,19176,16728,-12.77%
일본,Nara-ken,Shimoichi-cho,JP29031,2,13,7020,5037,-28.25%
일본,Nara-ken,Kurotaki-mura,JP29032,0,2,840,623,-25.83%
일본,Nara-ken,Tenkawa-mura,JP29033,0,5,1572,1176,-25.19%
일본,Nara-ken,Nosegawa-mura,JP29034,0,2,524,357,-31.87%
일본,Nara-ken,Totsukawa-mura,JP29035,0,9,4107,3061,-25.47%
일본,Nara-ken,Shimokitayama-mura,JP29036,0,3,1039,753,-27.53%
일본,Nara-ken,Kamikitayama-mura,JP29037,0,1,683,444,-34.99%
일본,Nara-ken,Kawakami-mura,JP29038,5,2,1643,1156,-29.64%
일본,Nara-ken,Higashiyoshino-mura,JP29039,0,9,2143,1502,-29.91%
일본,Wakayama-ken,Wakayama-shi,JP30001,619,2485,370364,356729,-3.68%
일본,Wakayama-ken,Kainan-shi,JP30002,75,236,54783,48369,-11.71%
일본,Wakayama-ken,Hashimoto-shi,JP30003,134,314,66361,60818,-8.35%
일본,Wakayama-ken,Arida-shi,JP30004,78,106,30592,26538,-13.25%
일본,Wakayama-ken,Gobo-shi,JP30005,77,163,26111,23481,-10.07%
일본,Wakayama-ken,Tanabe-shi,JP30006,203,443,79119,69870,-11.69%
일본,Wakayama-ken,Shingu-shi,JP30007,87,215,31498,27171,-13.74%
일본,Wakayama-ken,Kinokawa-shi,JP30008,123,354,65840,58816,-10.67%
일본,Wakayama-ken,Iwade-shi,JP30009,79,217,52882,53967,2.05%
일본,Wakayama-ken,Kimino-cho,JP30010,14,40,10391,8256,-20.55%
일본,Wakayama-ken,Katsuragi-cho,JP30011,24,107,18230,15967,-12.41%
일본,Wakayama-ken,Kudoyama-cho,JP30012,2,19,4963,3856,-22.31%
일본,Wakayama-ken,Koya-cho,JP30013,6,11,3975,2970,-25.28%
일본,Wakayama-ken,Yuasa-cho,JP30014,35,85,13210,11122,-15.81%
일본,Wakayama-ken,Hirogawa-cho,JP30015,8,17,7714,6781,-12.09%
일본,Wakayama-ken,Aridagawa-cho,JP30016,49,121,27162,25258,-7.01%
일본,Wakayama-ken,Mihama-cho,JP30017,18,26,8077,6867,-14.98%
일본,Wakayama-ken,Hidaka-cho,JP30018,16,32,7432,7673,3.24%
일본,Wakayama-ken,Yura-cho,JP30019,11,30,6508,5364,-17.58%
일본,Wakayama-ken,Inami-cho,JP30020,5,22,8606,7720,-10.30%
일본,Wakayama-ken,Minabe-cho,JP30021,40,78,13470,11818,-12.26%
일본,Wakayama-ken,Hidakagawa-cho,JP30022,23,31,10509,9219,-12.28%
일본,Wakayama-ken,Shirahama-cho,JP30023,27,87,22696,20262,-10.72%
일본,Wakayama-ken,Kamitonda-cho,JP30024,17,103,14807,15236,2.90%
일본,Wakayama-ken,Susami-cho,JP30025,9,16,4730,3685,-22.09%
일본,Wakayama-ken,Nachikatsuura-cho,JP30026,30,84,17080,14137,-17.23%
일본,Wakayama-ken,Taiji-cho,JP30027,168,240,3250,2791,-14.12%
일본,Wakayama-ken,Kozagawa-cho,JP30028,8,8,3103,2480,-20.08%
일본,Wakayama-ken,Kitayama-mura,JP30029,1,1,486,404,-16.87%
일본,Wakayama-ken,Kushimoto-cho,JP30030,92,219,18249,14959,-18.03%
일본,Tottori-ken,Tottori-shi,JP31001,279,900,197449,188465,-4.55%
일본,Tottori-ken,Yonago-shi,JP31002,197,667,148271,147317,-0.64%
일본,Tottori-ken,Kurayoshi-shi,JP31003,85,360,50720,46485,-8.35%
일본,Tottori-ken,Sakaiminato-shi,JP31004,45,99,35259,32740,-7.14%
일본,Tottori-ken,Iwami-cho,JP31005,19,43,12362,10799,-12.64%
일본,Tottori-ken,Wakasa-cho,JP31006,6,11,3873,2864,-26.05%
일본,Tottori-ken,Chizu-cho,JP31007,4,18,7718,6427,-16.73%
일본,Tottori-ken,Yazu-cho,JP31008,12,58,18427,15937,-13.51%
일본,Tottori-ken,Misasa-cho,JP31009,4,17,7015,6060,-13.61%
일본,Tottori-ken,Yurihama-cho,JP31010,17,40,17029,16055,-5.72%
일본,Tottori-ken,Kotoura-cho,JP31011,17,53,18531,16365,-11.69%
일본,Tottori-ken,Hokuei-cho,JP31012,23,41,15442,14228,-7.86%
일본,Tottori-ken,Hiezu-son,JP31013,6,13,3339,3501,4.85%
일본,Tottori-ken,Daisen-cho,JP31014,5,33,17491,15370,-12.13%
일본,Tottori-ken,Nambu-cho,JP31015,5,29,11536,10323,-10.51%
일본,Tottori-ken,Hoki-cho,JP31016,6,28,11621,10696,-7.96%
일본,Tottori-ken,Nichinan-cho,JP31017,2,10,5460,4196,-23.15%
일본,Tottori-ken,Hino-cho,JP31018,4,9,3745,2907,-22.38%
일본,Tottori-ken,Kofu-cho,JP31019,0,13,3379,2672,-20.92%
일본,Shimane-ken,Matsue-shi,JP32001,350,1022,208613,203616,-2.40%
일본,Shimane-ken,Hamada-shi,JP32002,86,349,61713,54592,-11.54%
일본,Shimane-ken,Izumo-shi,JP32003,200,795,171485,172775,0.75%
일본,Shimane-ken,Masuda-shi,JP32004,71,219,50015,45003,-10.02%
일본,Shimane-ken,Oda-shi,JP32005,56,163,37996,32846,-13.55%
일본,Shimane-ken,Yasugi-shi,JP32006,55,173,41836,37062,-11.41%
일본,Shimane-ken,Gotsu-shi,JP32007,35,107,25697,22959,-10.65%
일본,Shimane-ken,Unnan-shi,JP32008,25,135,41917,36007,-14.10%
일본,Shimane-ken,Okuizumo-cho,JP32009,13,41,14456,11849,-18.03%
일본,Shimane-ken,Iinan-cho,JP32010,0,20,5534,4577,-17.29%
일본,Shimane-ken,Kawamoto-machi,JP32011,1,22,3900,3248,-16.72%
일본,Shimane-ken,Misato-cho,JP32012,1,27,5351,4355,-18.61%
일본,Shimane-ken,Onan-cho,JP32013,10,82,11959,10163,-15.02%
일본,Shimane-ken,Tsuwano-cho,JP32014,14,28,8427,6875,-18.42%
일본,Shimane-ken,Yoshika-cho,JP32015,5,26,6810,6077,-10.76%
일본,Shimane-ken,Ama-cho,JP32016,3,5,2374,2267,-4.51%
일본,Shimane-ken,Nishinoshima-cho,JP32017,2,12,3136,2788,-11.10%
일본,Shimane-ken,Chibu-mura,JP32018,0,1,657,634,-3.50%
일본,Shimane-ken,Okinoshima-cho,JP32019,9,65,15521,13433,-13.45%
일본,Okayama-ken,Okayama-shi,JP33001,864,3093,709584,724691,2.13%
일본,Okayama-ken,Kurashiki-shi,JP33002,487,1593,475513,474592,-0.19%
일본,Okayama-ken,Tsuyama-shi,JP33003,126,437,106788,99937,-6.42%
일본,Okayama-ken,Tamano-shi,JP33004,51,247,64588,56531,-12.47%
일본,Okayama-ken,Kasaoka-shi,JP33005,58,224,54225,46088,-15.01%
일본,Okayama-ken,Ibara-shi,JP33006,50,154,43927,38384,-12.62%
일본,Okayama-ken,Soja-shi,JP33007,70,239,66201,69030,4.27%
일본,Okayama-ken,Takahashi-shi,JP33008,35,100,34963,29072,-16.85%
일본,Okayama-ken,Niimi-shi,JP33009,46,104,33870,28079,-17.10%
일본,Okayama-ken,Bizen-shi,JP33010,113,248,37839,32320,-14.59%
일본,Okayama-ken,Setouchi-shi,JP33011,73,173,37852,36048,-4.77%
일본,Okayama-ken,Akaiwa-shi,JP33012,46,162,43458,42661,-1.83%
일본,Okayama-ken,Maniwa-shi,JP33013,66,150,48964,42725,-12.74%
일본,Okayama-ken,Mimasaka-shi,JP33014,24,95,30498,25939,-14.95%
일본,Okayama-ken,Asakuchi-shi,JP33015,36,83,36114,32772,-9.25%
일본,Okayama-ken,Wake-cho,JP33016,11,49,15362,13623,-11.32%
일본,Okayama-ken,Hayashima-cho,JP33017,10,36,12214,12368,1.26%
일본,Okayama-ken,Satosho-cho,JP33018,13,37,10916,10950,0.31%
일본,Okayama-ken,Yakage-cho,JP33019,24,42,15092,13414,-11.12%
일본,Okayama-ken,Shinjo-son,JP33020,2,2,957,813,-15.05%
일본,Okayama-ken,Kagamino-cho,JP33021,4,53,13580,12062,-11.18%
일본,Okayama-ken,Shoo-cho,JP33022,9,38,11195,10888,-2.74%
일본,Okayama-ken,Nagi-cho,JP33023,5,13,6085,5578,-8.33%
일본,Okayama-ken,Nishiawakura-son,JP33024,1,4,1520,1398,-8.03%
일본,Okayama-ken,Kumenan-cho,JP33025,4,17,5296,4530,-14.46%
일본,Okayama-ken,Misaki-cho,JP33026,6,40,15642,13053,-16.55%
일본,Okayama-ken,Kibichuo-cho,JP33027,10,46,13033,10886,-16.47%
일본,Hiroshima-ken,Hiroshima-shi,JP34001,1806,4680,1173843,1200754,2.29%
일본,Hiroshima-ken,Kure-shi,JP34002,379,1124,239973,214592,-10.58%
일본,Hiroshima-ken,Takehara-shi,JP34003,70,143,28644,23993,-16.24%
일본,Hiroshima-ken,Mihara-shi,JP34004,141,365,100509,90573,-9.89%
일본,Hiroshima-ken,Onomichi-shi,JP34005,255,848,145202,131170,-9.66%
일본,Hiroshima-ken,Fukuyama-shi,JP34006,666,1736,461357,460930,-0.09%
일본,Hiroshima-ken,Fuchu-shi,JP34007,67,162,42563,37655,-11.53%
일본,Hiroshima-ken,Miyoshi-shi,JP34008,74,228,56605,50681,-10.47%
일본,Hiroshima-ken,Shobara-shi,JP34009,49,161,40244,33633,-16.43%
일본,Hiroshima-ken,Otake-shi,JP34010,41,106,28836,26319,-8.73%
일본,Hiroshima-ken,Higashihiroshima-shi,JP34011,338,698,190135,196608,3.40%
일본,Hiroshima-ken,Hatsukaichi-shi,JP34012,204,649,114038,114173,0.12%
일본,Hiroshima-ken,Akitakata-shi,JP34013,28,117,31487,26448,-16.00%
일본,Hiroshima-ken,Etajima-shi,JP34014,36,98,27031,21930,-18.87%
일본,Hiroshima-ken,Fuchu-cho,JP34015,62,171,50442,51155,1.41%
일본,Hiroshima-ken,Kaita-cho,JP34016,41,114,28475,29636,4.08%
일본,Hiroshima-ken,Kumano-cho,JP34017,31,74,24533,22834,-6.93%
일본,Hiroshima-ken,Saka-cho,JP34018,14,30,13262,12582,-5.13%
일본,Hiroshima-ken,Akiota-cho,JP34019,7,44,7255,5740,-20.88%
일본,Hiroshima-ken,Kitahiroshima-cho,JP34020,31,83,19969,17763,-11.05%
일본,Hiroshima-ken,Osakikamijima-cho,JP34021,171,419,8448,7158,-15.27%
일본,Hiroshima-ken,Sera-cho,JP34022,39,69,17549,15125,-13.81%
일본,Hiroshima-ken,Jinsekikogen-cho,JP34023,2,43,10350,8250,-20.29%
일본,Yamaguchi-ken,Shimonoseki-shi,JP35001,365,1130,280947,255051,-9.22%
일본,Yamaguchi-ken,Ube-shi,JP35002,222,653,173772,162570,-6.45%
일본,Yamaguchi-ken,Yamaguchi-shi,JP35003,433,956,196628,193966,-1.35%
일본,Yamaguchi-ken,Hagi-shi,JP35004,104,315,53747,44626,-16.97%
일본,Yamaguchi-ken,Hofu-shi,JP35005,161,414,116611,113979,-2.26%
일본,Yamaguchi-ken,Kudamatsu-shi,JP35006,86,196,55012,55887,1.59%
일본,Yamaguchi-ken,Iwakuni-shi,JP35007,164,534,143857,129125,-10.24%
일본,Yamaguchi-ken,Hikari-shi,JP35008,63,170,53004,49798,-6.05%
일본,Yamaguchi-ken,Nagato-shi,JP35009,67,174,38349,32519,-15.20%
일본,Yamaguchi-ken,Yanai-shi,JP35010,64,206,34730,30799,-11.32%
일본,Yamaguchi-ken,Mine-shi,JP35011,30,79,28630,23247,-18.80%
일본,Yamaguchi-ken,Shunan-shi,JP35012,278,588,149487,137540,-7.99%
일본,Yamaguchi-ken,Sanyoonoda-shi,JP35013,99,517,64550,60326,-6.54%
일본,Yamaguchi-ken,Suooshima-cho,JP35014,43,123,19084,14798,-22.46%
일본,Yamaguchi-ken,Waki-cho,JP35015,2,7,6378,6034,-5.39%
일본,Yamaguchi-ken,Kaminoseki-cho,JP35016,10,73,3332,2342,-29.71%
일본,Yamaguchi-ken,Tabuse-cho,JP35017,20,41,15986,14483,-9.40%
일본,Yamaguchi-ken,Hirao-cho,JP35018,12,45,13491,11914,-11.69%
일본,Yamaguchi-ken,Abu-cho,JP35019,11,23,3743,3055,-18.38%
일본,Tokushima-ken,Tokushima-shi,JP36001,441,1219,264548,252391,-4.60%
일본,Tokushima-ken,Naruto-shi,JP36002,148,335,61513,54622,-11.20%
일본,Tokushima-ken,Komatsushima-shi,JP36003,70,190,40614,36149,-10.99%
일본,Tokushima-ken,Anan-shi,JP36004,101,351,76063,69470,-8.67%
일본,Tokushima-ken,Yoshinogawa-shi,JP36005,77,224,44020,38772,-11.92%
일본,Tokushima-ken,Awa-shi,JP36006,59,212,39247,34713,-11.55%
일본,Tokushima-ken,Mima-shi,JP36007,52,164,32484,28055,-13.63%
일본,Tokushima-ken,Miyoshi-shi,JP36008,33,107,29951,23605,-21.19%
일본,Tokushima-ken,Katsuura-cho,JP36009,6,13,5765,4837,-16.10%
일본,Tokushima-ken,Kamikatsu-cho,JP36010,0,8,1783,1380,-22.60%
일본,Tokushima-ken,Sanagouchi-son,JP36011,2,5,2588,2058,-20.48%
일본,Tokushima-ken,Ishii-cho,JP36012,53,147,25954,24833,-4.32%
일본,Tokushima-ken,Kamiyama-cho,JP36013,2,14,6038,4647,-23.04%
일본,Tokushima-ken,Naka-cho,JP36014,12,22,9318,7367,-20.94%
일본,Tokushima-ken,Mugi-cho,JP36015,22,21,4826,3743,-22.44%
일본,Tokushima-ken,Minami-cho,JP36016,16,31,7765,6222,-19.87%
일본,Tokushima-ken,Kaiyo-cho,JP36017,15,68,10446,8358,-19.99%
일본,Tokushima-ken,Matsushige-cho,JP36018,11,51,15070,14583,-3.23%
일본,Tokushima-ken,Kitajima-cho,JP36019,52,160,21658,22745,5.02%
일본,Tokushima-ken,Aizumi-cho,JP36020,42,159,33338,35246,5.72%
일본,Tokushima-ken,Itano-cho,JP36021,10,56,14241,13042,-8.42%
일본,Tokushima-ken,Kamiita-cho,JP36022,10,43,12727,11384,-10.55%
일본,Tokushima-ken,Tsurugi-cho,JP36023,5,22,10490,7715,-26.45%
일본,Tokushima-ken,Higashimiyoshi-cho,JP36024,13,62,15044,13622,-9.45%
일본,Kagawa-ken,Takamatsu-shi,JP37001,724,1874,419429,417496,-0.46%
일본,Kagawa-ken,Marugame-shi,JP37002,142,381,110473,109513,-0.87%
일본,Kagawa-ken,Sakaide-shi,JP37003,84,221,55621,50624,-8.98%
일본,Kagawa-ken,Zentsuji-shi,JP37004,50,146,33817,31631,-6.46%
일본,Kagawa-ken,Kanonji-shi,JP37005,94,209,62690,57438,-8.38%
일본,Kagawa-ken,Sanuki-shi,JP37006,73,238,53000,47003,-11.32%
일본,Kagawa-ken,Higashikagawa-shi,JP37007,27,126,33625,28279,-15.90%
일본,Kagawa-ken,Mitoyo-shi,JP37008,78,210,68512,61857,-9.71%
일본,Kagawa-ken,Tonosho-cho,JP37009,99,201,15123,12846,-15.06%
일본,Kagawa-ken,Shodoshima-cho,JP37010,41,54,16152,13870,-14.13%
일본,Kagawa-ken,Miki-cho,JP37011,33,95,28464,26878,-5.57%
일본,Kagawa-ken,Naoshima-cho,JP37012,3,0,3325,3103,-6.68%
일본,Kagawa-ken,Utazu-cho,JP37013,56,29,18434,18699,1.44%
일본,Kagawa-ken,Ayagawa-cho,JP37014,16,59,24625,22693,-7.85%
일본,Kagawa-ken,Kotohira-cho,JP37015,19,30,9967,8468,-15.04%
일본,Kagawa-ken,Tadotsu-cho,JP37016,20,69,23498,22445,-4.48%
일본,Kagawa-ken,Manno-cho,JP37017,16,49,19087,17401,-8.83%
일본,Ehime-ken,Matsuyama-shi,JP38001,787,2326,517231,511192,-1.17%
일본,Ehime-ken,Imabari-shi,JP38002,254,744,166532,151672,-8.92%
일본,Ehime-ken,Uwajima-shi,JP38003,112,415,84210,70809,-15.91%
일본,Ehime-ken,Yawatahama-shi,JP38004,66,181,38370,31987,-16.64%
일본,Ehime-ken,Niihama-shi,JP38005,149,480,121735,115938,-4.76%
일본,Ehime-ken,Saijo-shi,JP38006,234,1047,112091,104791,-6.51%
일본,Ehime-ken,Ozu-shi,JP38007,102,244,47157,40575,-13.96%
일본,Ehime-ken,Iyo-shi,JP38008,56,161,38017,35133,-7.59%
일본,Ehime-ken,Shikokuchuo-shi,JP38009,117,255,90187,82754,-8.24%
일본,Ehime-ken,Seiyo-shi,JP38010,51,209,42080,35388,-15.90%
일본,Ehime-ken,Toon-shi,JP38011,47,106,35253,33903,-3.83%
일본,Ehime-ken,Kamijima-cho,JP38012,41,85,7648,6509,-14.89%
일본,Ehime-ken,Kumakogen-cho,JP38013,13,29,9644,7404,-23.23%
일본,Ehime-ken,Masaki-cho,JP38014,115,214,30359,29630,-2.40%
일본,Ehime-ken,Tobe-cho,JP38015,29,61,21981,20480,-6.83%
일본,Ehime-ken,Uchiko-cho,JP38016,20,58,18045,15322,-15.09%
일본,Ehime-ken,Ikata-cho,JP38017,6,25,10882,8397,-22.84%
일본,Ehime-ken,Matsuno-cho,JP38018,4,14,4377,3674,-16.06%
일본,Ehime-ken,Kihoku-cho,JP38019,8,41,11633,9682,-16.77%
일본,Ehime-ken,Ainan-cho,JP38020,43,109,24061,19601,-18.54%
일본,Kochi-ken,Kochi-shi,JP39001,525,1596,343393,326545,-4.91%
일본,Kochi-ken,Muroto-shi,JP39002,15,53,15210,11742,-22.80%
일본,Kochi-ken,Aki-shi,JP39003,18,69,19547,16243,-16.90%
일본,Kochi-ken,Nankoku-shi,JP39004,67,315,49472,46664,-5.68%
일본,Kochi-ken,Tosa-shi,JP39005,34,104,28686,25732,-10.30%
일본,Kochi-ken,Susaki-shi,JP39006,25,134,24698,20590,-16.63%
일본,Kochi-ken,Sukumo-shi,JP39007,31,93,22610,19033,-15.82%
일본,Kochi-ken,Tosashimizu-shi,JP39008,26,42,16029,12388,-22.72%
일본,Kochi-ken,Shimanto-shi,JP39009,56,189,35933,32694,-9.01%
일본,Kochi-ken,Konan-shi,JP39010,44,108,33830,32207,-4.80%
일본,Kochi-ken,Kami-shi,JP39011,36,128,28766,26513,-7.83%
일본,Kochi-ken,Toyo-cho,JP39012,1,12,2947,2194,-25.55%
일본,Kochi-ken,Nahari-cho,JP39013,2,12,3542,3034,-14.34%
일본,Kochi-ken,Tano-cho,JP39014,2,6,2932,2498,-14.80%
일본,Kochi-ken,Yasuda-cho,JP39015,4,5,2970,2370,-20.20%
일본,Kochi-ken,Kitagawa-mura,JP39016,2,1,1367,1146,-16.17%
일본,Kochi-ken,Umaji-mura,JP39017,0,2,1013,745,-26.46%
일본,Kochi-ken,Geisei-mura,JP39018,3,16,4048,3694,-8.75%
일본,Kochi-ken,Motoyama-cho,JP39019,10,19,4103,3261,-20.52%
일본,Kochi-ken,Otoyo-cho,JP39020,0,7,4719,3252,-31.09%
일본,Kochi-ken,Tosa-cho,JP39021,2,14,4358,3753,-13.88%
일본,Kochi-ken,Okawa-mura,JP39022,0,1,411,366,-10.95%
일본,Kochi-ken,Ino-cho,JP39023,13,69,25062,21374,-14.72%
일본,Kochi-ken,Niyodogawa-cho,JP39024,7,29,6500,4827,-25.74%
일본,Kochi-ken,Nakatosa-cho,JP39025,7,51,7584,6002,-20.86%
일본,Kochi-ken,Sakawa-cho,JP39026,7,46,13951,12323,-11.67%
일본,Kochi-ken,Ochi-cho,JP39027,2,23,6374,5187,-18.62%
일본,Kochi-ken,Yusuhara-cho,JP39028,0,15,3984,3307,-16.99%
일본,Kochi-ken,Hidaka-mura,JP39029,2,17,5447,4812,-11.66%
일본,Kochi-ken,Tsuno-cho,JP39030,2,16,6407,5291,-17.42%
일본,Kochi-ken,Shimanto-cho,JP39031,10,64,18733,15607,-16.69%
일본,Kochi-ken,Otsuki-cho,JP39032,9,4,5783,4434,-23.33%
일본,Kochi-ken,Mihara-mura,JP39033,1,7,1681,1437,-14.52%
일본,Kochi-ken,Kuroshio-cho,JP39034,14,68,12366,10262,-17.01%
일본,Fukuoka-ken,Kitakyushu-shi,JP40001,1153,4255,976846,939029,-3.87%
일본,Fukuoka-ken,Fukuoka-shi,JP40002,1947,6506,1463743,1612392,10.16%
일본,Fukuoka-ken,Omuta-shi,JP40003,183,585,123638,111281,-9.99%
일본,Fukuoka-ken,Kurume-shi,JP40004,444,1496,302402,303316,0.30%
일본,Fukuoka-ken,Nogata-shi,JP40005,47,352,57686,56212,-2.56%
일본,Fukuoka-ken,Iizuka-shi,JP40006,164,685,131492,126364,-3.90%
일본,Fukuoka-ken,Tagawa-shi,JP40007,61,358,50605,46203,-8.70%
일본,Fukuoka-ken,Yanagawa-shi,JP40008,61,269,71375,64475,-9.67%
일본,Fukuoka-ken,Yame-shi,JP40009,69,307,69057,60608,-12.23%
일본,Fukuoka-ken,Chikugo-shi,JP40010,87,260,48512,48827,0.65%
일본,Fukuoka-ken,Okawa-shi,JP40011,37,165,37448,32988,-11.91%
일본,Fukuoka-ken,Yukuhashi-shi,JP40012,168,401,70468,71426,1.36%
일본,Fukuoka-ken,Buzen-shi,JP40013,35,105,27031,24391,-9.77%
일본,Fukuoka-ken,Nakama-shi,JP40014,50,176,44210,40362,-8.70%
일본,Fukuoka-ken,Ogori-shi,JP40015,98,254,58499,59360,1.47%
일본,Fukuoka-ken,Chikushino-shi,JP40016,112,331,100172,103311,3.13%
일본,Fukuoka-ken,Kasuga-shi,JP40017,164,388,106780,111023,3.97%
일본,Fukuoka-ken,Onojo-shi,JP40018,139,354,95087,102085,7.36%
일본,Fukuoka-ken,Munakata-shi,JP40019,118,504,95501,97095,1.67%
일본,Fukuoka-ken,Dazaifu-shi,JP40020,75,261,70482,73164,3.81%
일본,Fukuoka-ken,Koga-shi,JP40021,66,218,57920,58786,1.50%
일본,Fukuoka-ken,Fukutsu-shi,JP40022,77,265,55431,67033,20.93%
일본,Fukuoka-ken,Ukiha-shi,JP40023,21,99,31640,27981,-11.56%
일본,Fukuoka-ken,Miyawaka-shi,JP40024,8,100,30081,26298,-12.58%
일본,Fukuoka-ken,Kama-shi,JP40025,33,200,42589,35473,-16.71%
일본,Fukuoka-ken,Asakura-shi,JP40026,50,223,56355,50273,-10.79%
